Exp or Imp,Year,HS,Unit1,Unit2,Quantity1-Year,Quantity2-Year,Value-Year,Quantity1-Jan,Quantity2-Jan,Value-Jan,Quantity1-Feb,Quantity2-Feb,Value-Feb,Quantity1-Mar,Quantity2-Mar,Value-Mar,Quantity1-Apr,Quantity2-Apr,Value-Apr,Quantity1-May,Quantity2-May,Value-May,Quantity1-Jun,Quantity2-Jun,Value-Jun,Quantity1-Jul,Quantity2-Jul,Value-Jul,Quantity1-Aug,Quantity2-Aug,Value-Aug,Quantity1-Sep,Quantity2-Sep,Value-Sep,Quantity1-Oct,Quantity2-Oct,Value-Oct,Quantity1-Nov,Quantity2-Nov,Value-Nov,Quantity1-Dec,Quantity2-Dec,Value-Dec
1,2026,'000000110',NO,GT,2,110805,7800189,0,0,0,1,10549,2490547,1,100256,5309642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'000000190',  ,KG,0,1473549332,7134309507,0,496258251,997763400,0,129116994,878967115,0,112487679,1017302366,0,131266408,1065137175,0,115492014,987526689,0,170749841,1109113788,0,318178145,1078498974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010121000',  ,NO,0,6,1486464,0,1,3126,0,1,62428,0,2,7660,0,0,0,0,0,0,0,0,0,0,2,1413250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010129000',  ,NO,0,14,124061,0,0,0,0,1,19440,0,9,63208,0,1,1500,0,3,39913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010239000',  ,NO,0,2,307,0,0,0,0,2,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010611000',  ,NO,0,4,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010612000',  ,NO,0,70,661400,0,24,216863,0,0,0,0,10,101726,0,0,0,0,12,94665,0,14,133178,0,10,114968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010614000',  ,NO,0,34,3561,0,0,0,0,6,895,0,0,0,0,0,0,0,10,1172,0,0,0,0,18,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010619000',  ,NO,0,60469,1590141,0,8260,222820,0,6092,130182,0,11268,312829,0,10747,295437,0,6670,189055,0,8622,188042,0,8810,251776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010620000',  ,NO,0,57,252,0,57,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010639000',  ,NO,0,56,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'010690000',  ,NO,0,20520,8009,0,5150,931,0,4140,206,0,10960,562,0,0,0,0,270,6310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020120000',  ,KG,0,5773,44280,0,442,3382,0,418,3261,0,892,6683,0,1349,10424,0,535,5127,0,1770,12363,0,367,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020130100',  ,KG,0,1697307,14706550,0,200377,1689061,0,244632,2112585,0,270766,2300709,0,266792,2323082,0,211174,1943359,0,238398,2033389,0,265168,2304365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020130200',  ,KG,0,1269881,6414290,0,142194,725308,0,186131,909640,0,217116,1072357,0,209691,1076106,0,149639,759382,0,175668,895922,0,189442,975575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020130300',  ,KG,0,496332,2294859,0,58820,277677,0,73005,317063,0,88041,397318,0,77178,357603,0,60634,283123,0,71182,342414,0,67472,319661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020130900',  ,KG,0,41195,188841,0,4246,20333,0,5441,26127,0,6615,31261,0,6216,29065,0,6232,27887,0,5772,25044,0,6673,29124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020220000',  ,KG,0,2010,23591,0,0,0,0,515,5891,0,429,4915,0,341,4043,0,257,2746,0,388,4829,0,80,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020230100',  ,KG,0,1366855,10410169,0,231032,1791763,0,148058,1140071,0,170696,1286820,0,181208,1335790,0,187080,1415912,0,211875,1589031,0,236906,1850782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020230200',  ,KG,0,1227409,5402068,0,88857,418820,0,133571,572663,0,186252,828962,0,185386,803524,0,167058,756540,0,215446,905427,0,250839,1116132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020230300',  ,KG,0,735920,3006056,0,70839,293634,0,72635,279423,0,116088,489468,0,112302,465462,0,107007,447044,0,126353,506564,0,130696,524461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020230900',  ,KG,0,386092,1020870,0,33855,88176,0,35239,94604,0,53275,165517,0,64505,159562,0,52173,150599,0,75197,180800,0,71848,181612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020319000',  ,KG,0,13829,23418,0,293,360,0,661,1057,0,2485,4211,0,2347,4011,0,2812,4733,0,2344,4088,0,2887,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020321000',  ,KG,0,490,899,0,490,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020322000',  ,KG,0,294,250,0,0,0,0,0,0,0,0,0,0,0,0,0,294,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020329000',  ,KG,0,984964,1392662,0,114297,155314,0,86241,123198,0,190573,269946,0,146399,209315,0,145866,207162,0,154527,212136,0,147061,215591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020610000',  ,KG,0,114,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020621000',  ,KG,0,38,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020622000',  ,KG,0,298,1389,0,0,0,0,0,0,0,89,448,0,0,0,0,72,320,0,0,0,0,137,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020629000',  ,KG,0,2031,10492,0,219,977,0,136,556,0,392,1800,0,107,483,0,312,1975,0,297,1590,0,568,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020630000',  ,KG,0,384,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020641000',  ,KG,0,21500,4159,0,12500,2426,0,0,0,0,4000,764,0,1000,233,0,0,0,0,2000,368,0,2000,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020649000',  ,KG,0,224700,35261,0,41830,6146,0,14500,3059,0,39670,6244,0,62300,9296,0,14800,2184,0,34300,5480,0,17300,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020712000',  ,KG,0,6000,1317,0,0,0,0,0,0,0,2500,541,0,0,0,0,2500,539,0,0,0,0,1000,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020714010',  ,KG,0,285185,272938,0,34918,34350,0,21585,20967,0,20788,21609,0,31762,32937,0,40558,32858,0,52683,47452,0,82891,82765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020714090',  ,KG,0,1457876,371776,0,83991,28792,0,128598,33691,0,145327,40215,0,248155,59924,0,211454,48740,0,310501,73569,0,329850,86845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020890000',  ,KG,0,177,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'020990000',  ,KG,0,3100,958,0,1100,338,0,0,0,0,1000,310,0,1000,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'021019000',  ,KG,0,314,3602,0,0,0,0,0,0,0,78,989,0,120,1511,0,0,0,0,46,602,0,70,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'021093000',  ,KG,0,40,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'021099000',  ,KG,0,782,11812,0,354,5201,0,0,0,0,360,3142,0,0,0,0,68,3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030111100',  ,KG,0,872,41879,0,141,16662,0,249,9341,0,101,4533,0,68,2303,0,88,2917,0,35,2413,0,190,3710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030111200',  ,KG,0,215695,5576886,0,27404,652069,0,49109,1301146,0,51952,1328313,0,41627,1200376,0,25378,722849,0,17251,317649,0,2974,54484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030111900',  ,KG,0,183,19007,0,0,0,0,4,1523,0,37,2128,0,30,2442,0,35,2022,0,38,5891,0,39,5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030119000',  ,KG,0,1828,47253,0,33,6189,0,23,3506,0,68,2644,0,47,5830,0,566,10935,0,1017,9840,0,74,8309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030192000',  ,KG,0,3034,690762,0,338,2001,0,247,64394,0,1117,336243,0,928,277557,0,36,9463,0,368,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030199100',  ,KG,0,3327958,3629660,0,303780,346966,0,467400,532318,0,517500,573636,0,523300,575508,0,451715,489000,0,606708,626310,0,457555,485922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030199200',  ,KG,0,2509180,4571916,0,1203760,2253388,0,560085,974535,0,280635,497189,0,165600,294541,0,100500,182771,0,82600,152355,0,116000,217137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030199900',  ,KG,0,834800,2121271,0,47275,118010,0,58669,135553,0,144140,357162,0,161556,386520,0,129261,361732,0,157048,411153,0,136851,351141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030211000',  ,KG,0,64926,70166,0,0,0,0,0,0,0,40,216,0,38,216,0,32121,35056,0,32727,34678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030213000',  ,KG,0,732,5028,0,0,0,0,0,0,0,139,1056,0,357,2253,0,95,965,0,141,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030214000',  ,KG,0,403,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030219000',  ,KG,0,32,469,0,0,0,0,0,0,0,21,252,0,11,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030221000',  ,KG,0,170,721,0,0,0,0,0,0,0,0,0,0,148,471,0,22,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030229000',  ,KG,0,4734,17426,0,747,2677,0,937,3558,0,770,2797,0,800,2875,0,748,2589,0,387,1174,0,345,1756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030232000',  ,KG,0,1789,5412,0,0,0,0,471,1169,0,211,451,0,643,1815,0,79,480,0,71,244,0,314,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030233000',  ,KG,0,200,872,0,0,0,0,0,0,0,0,0,0,0,0,0,41,213,0,0,0,0,159,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030235100',  ,KG,0,3678,21852,0,1577,10114,0,1077,6440,0,782,4075,0,0,0,0,0,0,0,0,0,0,242,1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030235200',  ,KG,0,111159,495961,0,17063,73802,0,16275,71917,0,16141,73276,0,14507,65396,0,14798,66327,0,15875,70693,0,16500,74550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030239000',  ,KG,0,227,850,0,227,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030243000',  ,KG,0,205,310,0,0,0,0,0,0,0,0,0,0,205,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030244000',  ,KG,0,3005,13982,0,304,1347,0,454,2197,0,482,2239,0,607,2817,0,709,3332,0,251,1144,0,198,906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030245000',  ,KG,0,7098,25269,0,1112,3626,0,721,2498,0,543,2114,0,1132,4512,0,1560,5797,0,1210,4122,0,820,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030249000',  ,KG,0,103240,293200,0,20627,56354,0,34835,93718,0,13932,40224,0,7194,21412,0,3449,15028,0,10268,31067,0,12935,35397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030251000',  ,KG,0,1095,447,0,1095,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030255000',  ,KG,0,579662,298666,0,214297,107175,0,106775,59217,0,102142,50373,0,51615,24162,0,45683,21165,0,31214,16210,0,27936,20364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030274000',  ,KG,0,1181,10079,0,421,3904,0,170,1217,0,199,1259,0,40,227,0,140,1848,0,60,336,0,151,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030282000',  ,KG,0,463458,281248,0,51425,39926,0,31632,20388,0,47793,29389,0,81641,55551,0,112401,59295,0,78673,40036,0,59893,36663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030285000',  ,KG,0,825437,1174453,0,91441,138019,0,102113,150935,0,134944,186288,0,129769,179038,0,136359,184026,0,114819,166287,0,115992,169860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030289100',  ,KG,0,842736,1926802,0,118445,281544,0,126181,294363,0,120059,276931,0,118313,271988,0,117206,255105,0,114523,257280,0,128009,289591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030289900',  ,KG,0,1352014,4374356,0,258133,614631,0,135984,544738,0,162061,599222,0,175224,607160,0,220572,638517,0,211572,699175,0,188468,670913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030291000',  ,KG,0,20257,51078,0,18672,33418,0,918,9861,0,139,1850,0,194,1917,0,156,1456,0,176,2204,0,2,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030299000',  ,KG,0,489,4632,0,70,581,0,20,209,0,47,482,0,184,1647,0,34,268,0,27,238,0,107,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030312000',  ,KG,0,1114211,832593,0,233980,158628,0,296268,220535,0,136400,89706,0,144240,100455,0,67006,48018,0,148599,117168,0,87718,98083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030314000',  ,KG,0,381982,372235,0,9622,10123,0,56508,56696,0,70338,69646,0,26876,31107,0,117951,102296,0,59520,66759,0,41167,35608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030326000',  ,KG,0,306,3502,0,0,0,0,0,0,0,40,343,0,51,470,0,0,0,0,215,2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030331000',  ,KG,0,291436,447186,0,0,0,0,400,2477,0,0,0,0,0,0,0,98104,154709,0,500,922,0,192432,289078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030332000',  ,KG,0,2134,2357,0,0,0,0,0,0,0,2134,2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030339000',  ,KG,0,1968853,342182,0,205935,37960,0,219578,48390,0,356450,60736,0,310245,54233,0,139500,19349,0,479175,71542,0,257970,49972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030341000',  ,KG,0,2651425,1163207,0,126800,44734,0,781110,338770,0,619498,253362,0,432723,176985,0,185374,73903,0,153000,63303,0,352920,212150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030342000',  ,KG,0,280723,168727,0,94426,34388,0,50783,9155,0,98002,98865,0,13400,3630,0,22612,22335,0,0,0,0,1500,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030343000',  ,KG,0,6382539,1637297,0,825172,192657,0,1026500,227246,0,866180,196766,0,1849480,503920,0,725823,206319,0,764384,223253,0,325000,87136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030344000',  ,KG,0,22003,23534,0,0,0,0,0,0,0,22003,23534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030345200',  ,KG,0,576,11782,0,0,0,0,239,1766,0,25,873,0,83,2710,0,102,2711,0,113,3201,0,14,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030346000',  ,KG,0,32619,44703,0,21832,24571,0,0,0,0,0,0,0,5039,6235,0,5748,13897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030349000',  ,KG,0,204700,37170,0,101500,16787,0,0,0,0,40600,6053,0,0,0,0,0,0,0,0,0,0,62600,14330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030351000',  ,KG,0,1315866,235259,0,57195,12223,0,102000,11571,0,22500,2470,0,74766,12838,0,323115,60820,0,602220,108172,0,134070,27165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030353000',  ,KG,0,63981496,9321896,0,9434924,949539,0,4773659,547082,0,10498523,1536036,0,16211671,2370987,0,10649705,1628449,0,7875344,1392869,0,4537670,896934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030354000',  ,KG,0,90585469,23600678,0,5786041,1446694,0,8127808,2054773,0,14754595,4028414,0,15814427,4062306,0,13716731,3608051,0,16108077,4153787,0,16277790,4246653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030355000',  ,KG,0,4870544,1044370,0,206339,41000,0,501958,97450,0,713980,148564,0,904771,224492,0,961018,211485,0,755125,158349,0,827353,163030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030357000',  ,KG,0,61064,52013,0,0,0,0,0,0,0,47990,42238,0,0,0,0,11672,9156,0,0,0,0,1402,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030359010',  ,KG,0,8195719,1571849,0,2131533,399947,0,2850744,497045,0,908605,177238,0,696335,149830,0,441686,103035,0,874906,183035,0,291910,61719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030359020',  ,KG,0,51390,24783,0,1297,666,0,1477,618,0,5801,2871,0,22305,11265,0,13452,6667,0,0,0,0,7058,2696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030359090',  ,KG,0,3327537,974547,0,893321,269493,0,901413,235664,0,787495,241599,0,353234,111680,0,154717,37474,0,88702,24462,0,148655,54175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030363000',  ,KG,0,6078925,3994000,0,527561,224253,0,891286,451828,0,635000,419112,0,977820,633899,0,1304977,920979,0,1284057,977951,0,458224,365978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030367000',  ,KG,0,7891593,1347459,0,595053,86797,0,618270,94432,0,813910,129929,0,1214715,208877,0,771870,133855,0,2104650,382533,0,1773125,311036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030369100',  ,KG,0,407,816,0,0,0,0,0,0,0,0,0,0,226,453,0,181,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030369900',  ,KG,0,300,870,0,0,0,0,0,0,0,300,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030381000',  ,KG,0,865821,215308,0,62742,11729,0,45770,8509,0,111946,27414,0,354033,95943,0,164787,44868,0,59683,16016,0,66860,10829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030382000',  ,KG,0,235473,106599,0,37515,21391,0,24500,13523,0,0,0,0,13514,7520,0,0,0,0,146444,56430,0,13500,7735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030383000',  ,KG,0,200646,961565,0,87055,379282,0,0,0,0,0,0,0,112091,579430,0,0,0,0,0,0,0,1500,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030384000',  ,KG,0,2268,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030389300',  ,KG,0,452775,173613,0,50160,18617,0,68951,23904,0,47552,18645,0,72689,36308,0,87725,33740,0,89092,32161,0,36606,10238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030389400',  ,KG,0,1175977,212772,0,271120,46809,0,275890,45043,0,259832,45226,0,48240,8992,0,74610,15206,0,131235,27295,0,115050,24201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030389500',  ,KG,0,25730,9274,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,1967,0,0,0,0,24600,7307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030389600',  ,KG,0,5400953,1650835,0,664498,176764,0,758549,203119,0,976729,295846,0,494860,153261,0,376192,165902,0,1041252,332481,0,1088873,323462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030389900',  ,KG,0,10429719,3105485,0,2117879,436964,0,2930854,817004,0,1384797,561229,0,1654518,497236,0,1048226,312032,0,602397,231140,0,691048,249880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030391000',  ,KG,0,240042,584812,0,44237,122097,0,56624,151072,0,55160,136946,0,32687,86618,0,28574,55745,0,11205,19336,0,11555,12998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030392000',  ,KG,0,70463,132283,0,0,0,0,19635,41694,0,0,0,0,12360,43641,0,4,250,0,24640,38183,0,13824,8515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030399000',  ,KG,0,920878,676850,0,124135,99975,0,117958,117678,0,136999,98467,0,128418,93753,0,144650,97028,0,110194,62478,0,158524,107471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030439000',  ,KG,0,25,444,0,0,0,0,0,0,0,0,0,0,0,0,0,25,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030441000',  ,KG,0,390,925,0,0,0,0,70,244,0,0,0,0,320,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030442000',  ,KG,0,380,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030443000',  ,KG,0,136,998,0,36,210,0,0,0,0,0,0,0,100,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030444000',  ,KG,0,129,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030449100',  ,KG,0,429422,3494702,0,56590,460051,0,58490,471826,0,57955,475288,0,63602,513199,0,57667,464161,0,65963,540220,0,69155,569957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030449200',  ,KG,0,1170154,3637365,0,149669,460570,0,171103,532456,0,186452,586347,0,174751,558793,0,182551,573290,0,153709,462397,0,151919,463512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030449900',  ,KG,0,84324,333197,0,10882,48254,0,10862,38832,0,15749,57588,0,10652,41389,0,9236,33547,0,13334,58312,0,13609,55275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030459100',  ,KG,0,36149,278234,0,5926,45998,0,6222,49897,0,5905,47851,0,5805,44844,0,4953,38183,0,5010,34418,0,2328,17043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030459200',  ,KG,0,4802,15592,0,0,0,0,0,0,0,59,232,0,4743,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030459900',  ,KG,0,22,297,0,0,0,0,0,0,0,0,0,0,0,0,0,22,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030471000',  ,KG,0,159017,229622,0,21010,18103,0,0,0,0,23955,28927,0,37036,55224,0,23830,35587,0,31086,48612,0,22100,43169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030481000',  ,KG,0,58575,141478,0,2580,27700,0,33764,49177,0,360,930,0,3133,7828,0,8944,26316,0,5200,16872,0,4594,12655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030482000',  ,KG,0,11870,23576,0,0,0,0,412,1979,0,100,312,0,952,3041,0,48,230,0,3268,7470,0,7090,10544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030483000',  ,KG,0,7069,35218,0,100,570,0,160,1068,0,1771,9989,0,180,867,0,1260,7586,0,96,279,0,3502,14859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030484000',  ,KG,0,58196,102868,0,196,578,0,47943,58461,0,3834,19580,0,1156,3186,0,0,0,0,4716,19270,0,351,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030487100',  ,KG,0,1118878,3255069,0,106871,296618,0,129853,354288,0,159760,427937,0,144128,410455,0,174854,575022,0,241493,685932,0,161919,504817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030487200',  ,KG,0,150547,244944,0,9334,14860,0,36243,52714,0,16747,25416,0,28868,48295,0,15295,26782,0,18592,29427,0,25468,47450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030489200',  ,KG,0,11097553,37158846,0,621818,2140143,0,1141701,3834532,0,2239825,7284696,0,2543933,8456718,0,1975996,6734626,0,1332557,4501798,0,1241723,4206333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2026,'030489900',  ,KG,0,277396,872986,0,29345,89883,0,30169,91420,0,61815,208371,0,46068,151257,0,23597,72925,0,35831,108788,0,50571,150342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
