report_month,market,company_id,company_name,industry,rev_month_twd_k,rev_prev_month_twd_k,rev_year_ago_month_twd_k,mom_pct,yoy_pct,rev_cum_twd_k,rev_cum_prev_year_twd_k,cum_yoy_pct,note
2026-07,otc,3455,由田,光電業,149552,83971,165024,78.10,-9.38,652264,904924,-27.92,-
2026-07,otc,3465,進泰電子,其他電子業,144566,191659,159312,-24.57,-9.26,1098695,993718,10.56,-
2026-07,otc,3466,德晉,通信網路業,12740,7358,10030,73.14,27.02,149309,47421,214.86,AI產品本月無訂單
2026-07,otc,3467,台灣精材,半導體業,68667,65300,51587,5.16,33.11,443482,359970,23.20,-
2026-07,otc,3479,安勤,電腦及週邊設備業,956538,882778,799294,8.36,19.67,5531366,4826762,14.60,-
2026-07,otc,3483,力致,電腦及週邊設備業,639108,681311,761076,-6.19,-16.03,4880092,5051714,-3.40,-
2026-07,otc,3484,崧騰,電子零組件業,415791,424135,410254,-1.97,1.35,2697701,2760971,-2.29,-
2026-07,otc,3485,敘豐,電子零組件業,57534,62678,41618,-8.21,38.24,355382,327182,8.62,配合客戶裝機
2026-07,otc,3489,森寶,建材營造,86746,81128,58238,6.92,48.95,599797,327210,83.31,本月合併營收較去年同期成長48.95%，主係本公司持股100%之子公司營造收入較去年顯著增加所致。
2026-07,otc,3490,單井,光電業,30222,21680,27616,39.40,9.44,151304,139164,8.72,-
2026-07,otc,3491,昇達科,通信網路業,230139,256723,126439,-10.36,82.02,2152323,1260223,70.79,因掌握低軌衛星產業商機，營收較去年同期大幅提升；雖然短期因產品規格調整以致MoM略降，然而年營收獲利的目標未因此而改變。
2026-07,otc,3492,長盛,電子零組件業,76657,86376,64409,-11.25,19.02,508431,504848,0.71,-
2026-07,otc,3498,陽程,其他電子業,429406,321521,52845,33.55,712.58,1502117,646230,132.44,本月可完工案件較多所致
2026-07,otc,3499,環天科,通信網路業,26935,31330,24500,-14.03,9.94,173677,206334,-15.83,-
2026-07,otc,3508,位速,其他電子業,84050,80600,72907,4.28,15.28,543877,537563,1.17,-
2026-07,otc,3511,矽瑪,電子零組件業,188919,160852,120307,17.45,57.03,1119791,999204,12.07,客戶訂單增加
2026-07,otc,3512,皇龍,建材營造,0,15684,1636,-100,-100,272699,762446,-64.23,電子事業出貨減少.
2026-07,otc,3516,亞帝歐,光電業,82689,95106,84963,-13.06,-2.68,651135,527037,23.55,-
2026-07,otc,3520,華盈,電子零組件業,140954,105321,97839,33.83,44.07,767886,678944,13.10,-
2026-07,otc,3521,台鋼建設,建材營造,1,3,521,-66.67,-99.81,11524,199432,-94.22,POS商品內外銷累計較去年同期減少，建設事業累計較去年同期減少。
2026-07,otc,3522,御嵿,觀光餐旅,58452,73213,61034,-20.16,-4.23,742850,686030,8.28,-
2026-07,otc,3523,迎輝,光電業,8264,13141,4554,-37.11,81.47,49233,52410,-6.06,"HC膜:銷貨額$4,123,448;售電:銷貨額$2,334,155"
2026-07,otc,3526,凡甲,電子零組件業,403504,409265,285448,-1.41,41.36,2715195,2135879,27.12,-
2026-07,otc,3527,聚積,半導體業,101996,147991,113692,-31.08,-10.29,834700,872323,-4.31,-
2026-07,otc,3529,力旺,半導體業,675856,178454,546080,278.73,23.77,2866476,2394349,19.72,-
2026-07,otc,3531,先益,光電業,69617,76732,97870,-9.27,-28.87,600212,831497,-27.82,-
2026-07,otc,3537,堡達,電子零組件業,304697,290120,280648,5.02,8.57,1835997,1716546,6.96,-
2026-07,otc,3540,曜越,電腦及週邊設備業,363837,391338,393724,-7.03,-7.59,2649104,2990741,-11.42,-
2026-07,otc,3541,西柏,其他電子業,108671,88399,83115,22.93,30.75,610552,640286,-4.64,-
2026-07,otc,3546,宇峻,文化創意業,153989,145993,126280,5.48,21.94,1085872,756687,43.50,-
2026-07,otc,3548,兆利,電子零組件業,656476,788044,617467,-16.70,6.32,4722753,5952721,-20.66,-
2026-07,otc,3551,世禾,綠能環保,299604,293281,239293,2.16,25.20,1971927,1639510,20.28,-
2026-07,otc,3552,同致,其他電子業,636561,709046,661767,-10.22,-3.81,4527770,4685093,-3.36,-
2026-07,otc,3555,博士旺,半導體業,78823,49436,59967,59.44,31.44,530199,97133,445.85,本月因銷售電子產品，致本月及累計營收較去年同期增加。
2026-07,otc,3556,禾瑞亞,半導體業,116697,107106,66585,8.95,75.26,744978,572967,30.02,客戶需求增加，致本月營收較去年同月增加。
2026-07,otc,3558,神準,通信網路業,1292316,1316726,1252619,-1.85,3.17,7919910,9214572,-14.05,-
2026-07,otc,3564,其陽,通信網路業,296008,326232,164320,-9.26,80.14,1664169,1350228,23.25,新專案導入以及客戶需求增加
2026-07,otc,3567,逸昌,半導體業,25501,23606,22504,8.03,13.32,158847,153257,3.65,-
2026-07,otc,3570,大塚,資訊服務業,233330,256509,180969,-9.04,28.93,1665559,1536143,8.42,-
2026-07,otc,3577,泓格,電腦及週邊設備業,140503,165411,91196,-15.06,54.07,979675,700010,39.95,客戶需求增加
2026-07,otc,3580,友威科,其他電子業,29720,43243,42064,-31.27,-29.35,219230,246003,-10.88,-
2026-07,otc,3581,博磊,半導體業,179420,199469,103148,-10.05,73.94,1024325,758791,34.99,主要係因市場需求較去年同期成長所致。
2026-07,otc,3587,閎康,其他電子業,563117,558424,474971,0.84,18.56,3631159,3086785,17.64,-
2026-07,otc,3594,磐儀,電腦及週邊設備業,256954,264273,170019,-2.77,51.13,1486601,1040680,42.85,"客戶需求增加,故出貨量較去年同期成長"
2026-07,otc,3597,映興,電子零組件業,97879,85145,72194,14.96,35.58,549255,467299,17.54,-
2026-07,otc,3609,三一東林,電子零組件業,28697,43632,68669,-34.23,-58.21,209072,313369,-33.28,本月營收較去年同期減少主要是客製化成車銷售減少。
2026-07,otc,3611,鼎翰,電腦及週邊設備業,1045799,1029807,838480,1.55,24.73,6955209,6779911,2.59,-
2026-07,otc,3615,安可,光電業,60179,49690,87143,21.11,-30.94,432997,600400,-27.88,-
2026-07,otc,3623,富晶通,光電業,19405,17648,24030,9.96,-19.25,152474,180444,-15.50,-
2026-07,otc,3624,光頡,電子零組件業,351605,322085,245426,9.17,43.26,1974504,1570076,25.76,-
2026-07,otc,3625,西勝,電腦及週邊設備業,35920,45950,33930,-21.83,5.87,257578,246877,4.33,-
2026-07,otc,3628,盈正,其他電子業,375871,372786,303311,0.83,23.92,2125113,1810787,17.36,-
2026-07,otc,3629,地心引力,文化創意業,5525,4665,515,18.44,972.82,26700,586,4456.31,4556.44
2026-07,otc,3630,新鉅科,光電業,170881,183068,183143,-6.66,-6.70,1418803,1307669,8.50,-
2026-07,otc,3631,晟楠,電子零組件業,6997,4312,2483,62.27,181.80,28654,20035,43.02,本月收入較去年同期營收增多肇因於錫价上漲50%多
2026-07,otc,3632,研勤,通信網路業,26928,27813,17295,-3.18,55.70,169673,141803,19.65,部分專案於本月完成驗收並認列收入
2026-07,otc,3646,艾恩特,電子零組件業,78979,76501,55093,3.24,43.36,462339,399472,15.74,-
2026-07,otc,3663,鑫科,其他電子業,516713,659468,478884,-21.65,7.90,4612190,3232094,42.70,本月貴金屬銷售金額佔合併營收比率為63%。
2026-07,otc,3664,安瑞-KY,通信網路業,31256,25453,29019,22.80,7.71,155837,425901,-63.41,本年營收較去年同期減少主係美國及印度地區的營收減少所致。
2026-07,otc,3666,光耀,光電業,29473,49837,25602,-40.86,15.12,279394,296772,-5.86,-
2026-07,otc,3672,康聯訊,通信網路業,19368,13564,9352,42.79,107.10,127796,134280,-4.83,去年基期較低所致
2026-07,otc,3675,德微,半導體業,291073,279963,224287,3.97,29.78,1776575,1492731,19.02,-
2026-07,otc,3680,家登,半導體業,870996,752110,507298,15.81,71.69,5051056,3925740,28.67,本月營收較去年同期增加，主要係光罩載具產品營收增加所致。
2026-07,otc,3684,榮昌,通信網路業,105671,118630,98684,-10.92,7.08,691727,652635,5.99,-
2026-07,otc,3685,元創精密,電機機械,88462,119082,106874,-25.71,-17.23,811859,614190,32.18,-
2026-07,otc,3687,歐買尬,數位雲端,167898,174361,146167,-3.71,14.87,1155222,1014519,13.87,-
2026-07,otc,3689,湧德,電子零組件業,842762,768486,511073,9.67,64.90,4987695,3542740,40.79,本年度營收新增浙江榆陽電子股份有限公司營收
2026-07,otc,3691,碩禾,光電業,918839,739343,551719,24.28,66.54,6070548,2666338,127.67,係因太陽能導電漿產品、太陽能模組及AI伺服器液冷管接件及其零組件之加工與測試服務銷量增加所致
2026-07,otc,3693,營邦,電腦及週邊設備業,1224872,1160269,492057,5.57,148.93,5321363,4791618,11.06,營收成長
2026-07,otc,3707,漢磊,半導體業,647766,620211,496088,4.44,30.57,3977594,3158512,25.93,-
2026-07,otc,3709,鑫聯大投控,電腦及週邊設備業,6513387,7614783,3232027,-14.46,101.53,33925961,24036103,41.15,DRAM及CPU持續熱持，並有大型專案出貨。
2026-07,otc,3710,連展投控,電子零組件業,745256,698370,564324,6.71,32.06,4581350,4053663,13.02,-
2026-07,otc,3713,新晶投控,綠能環保,62589,88944,14342,-29.63,336.40,300632,164413,82.85,綠電轉售電平台於去年底開始售電，使本期較去年同期增加
2026-07,otc,4102,永日,生技醫療業,41704,67149,35728,-37.89,16.73,317734,291940,8.84,-
2026-07,otc,4105,東洋,生技醫療業,537048,617099,482598,-12.97,11.28,3709199,3453498,7.40,-
2026-07,otc,4107,邦特,生技醫療業,192877,197214,177856,-2.20,8.45,1327513,1226876,8.20,-
2026-07,otc,4109,加捷生醫,生技醫療業,48736,49321,36548,-1.19,33.35,316789,276656,14.51,-
2026-07,otc,4111,濟生,生技醫療業,118833,122804,120296,-3.23,-1.22,850700,807660,5.33,-
2026-07,otc,4113,聯上,建材營造,581140,165984,53,250.12,1096390.57,769166,543315,41.57,不動產於過戶時點認列營收，故波動較大。
2026-07,otc,4114,健喬,生技醫療業,791740,750929,495473,5.43,59.79,4341610,3557347,22.05,係因本公司與其他藥廠簽訂藥物經銷代理合約，取得台灣市場多數醫療機構通路之行銷推廣權利所致
2026-07,otc,4116,明基醫,生技醫療業,431417,465548,461941,-7.33,-6.61,3185227,3024888,5.30,-
2026-07,otc,4120,友華,生技醫療業,395754,447958,349260,-11.65,13.31,2736839,2631686,4.00,-
2026-07,otc,4121,優盛,生技醫療業,324503,327926,320755,-1.04,1.17,2209561,2228325,-0.84,-
2026-07,otc,4123,晟德,生技醫療業,156530,116273,135779,34.62,15.28,1054569,893045,18.09,-
2026-07,otc,4126,太醫,生技醫療業,224734,207430,223620,8.34,0.50,1409365,1393895,1.11,-
2026-07,otc,4127,天良,生技醫療業,58916,55441,47063,6.27,25.19,441918,291632,51.53,本年度整體營收較去年同期增加，主要係本年度電視媒體銷售增長。
2026-07,otc,4128,中天,生技醫療業,152047,161136,156462,-5.64,-2.82,1132965,1066069,6.28,-
2026-07,otc,4129,聯合,生技醫療業,567506,530225,529813,7.03,7.11,3627011,3177718,14.14,-
2026-07,otc,4131,浩泰,生技醫療業,16775,34094,24498,-50.80,-31.53,172945,147781,17.03,-
2026-07,otc,4138,曜亞,生技醫療業,117429,120193,103531,-2.30,13.42,804602,781985,2.89,-
2026-07,otc,4139,馬光-KY,生技醫療業,90501,89450,85399,1.17,5.97,622211,623100,-0.14,公告合併數為公司自結數
2026-07,otc,4147,中裕,生技醫療業,63691,45258,37829,40.73,68.37,385607,351610,9.67,每月營收受行銷夥伴每月進貨數量及CDMO生產時程影響而會有波動，但公司仍持續朝整年銷售目標前進
2026-07,otc,4153,鈺緯,生技醫療業,83052,95226,63764,-12.78,30.25,551014,505895,8.92,-
2026-07,otc,4154,樂威科-KY,其他,5455,2504,1834,117.85,197.44,18253,11590,57.49,115年7月增加服飾配件銷售業務、泰國房屋租賃維持滿租，故營收增加。
2026-07,otc,4157,太景*-KY,生技醫療業,2956,3022,3078,-2.18,-3.96,21522,24660,-12.73,-
2026-07,otc,4160,訊聯基因,生技醫療業,58876,50439,53705,16.73,9.63,358634,342153,4.82,-
2026-07,otc,4161,聿新科,生技醫療業,95489,77104,67576,23.84,41.31,557376,453792,22.83,-
2026-07,otc,4162,智擎,生技醫療業,23335,205857,22357,-88.66,4.37,521146,406526,28.19,-
2026-07,otc,4163,鐿鈦,生技醫療業,290155,223520,193613,29.81,49.86,1594542,1414797,12.70,-
2026-07,otc,4166,友霖,生技醫療業,131837,183015,109787,-27.96,20.08,890134,752235,18.33,-
2026-07,otc,4167,松瑞藥,生技醫療業,97481,102267,108841,-4.68,-10.44,616999,708186,-12.88,-
2026-07,otc,4168,醣聯,生技醫療業,1057,0,29,,3544.83,15011,29633,-49.34,115年7月為委託研究收入。
2026-07,otc,4171,瑞基,農業科技,23251,22045,17494,5.47,32.91,135556,124460,8.92,-
2026-07,otc,4173,久裕,生技醫療業,123679,143762,115216,-13.97,7.35,911292,887730,2.65,-
2026-07,otc,4174,浩鼎,生技醫療業,4081,10316,4105,-60.44,-0.58,24925,31321,-20.42,潤雅子公司提供CDMO之服務收入於滿足履約義務時認列，本月及本年累計完成履約義務較去年減少
2026-07,otc,4175,杏一,生技醫療業,659023,775016,655849,-14.97,0.48,4622033,4569819,1.14,-
2026-07,otc,4183,福永生技,生技醫療業,26236,36835,41771,-28.77,-37.19,195200,291700,-33.08,-
2026-07,otc,4188,安克,生技醫療業,3336,1851,2131,80.23,56.55,16440,17070,-3.69,本期安克甲狀偵和安克呼止偵出貨增加，營收較去年同期大幅成長56.55%。
2026-07,otc,4192,杏國,生技醫療業,2177,1629,2481,33.64,-12.25,14575,15683,-7.06,-
2026-07,otc,4198,欣大健康,生技醫療業,21155,16353,12085,29.36,75.05,94024,116712,-19.44,因動物醫療儀器及保健食品銷售較去年增加所致。
2026-07,otc,4205,中華食,食品工業,211728,165787,181219,27.71,16.84,1196162,1165773,2.61,-
2026-07,otc,4207,環泰,食品工業,538483,461547,419858,16.67,28.25,3371786,3090299,9.11,-
2026-07,otc,4303,信立,塑膠工業,107880,89384,92301,20.69,16.88,622922,595301,4.64,-
2026-07,otc,4304,勝昱,塑膠工業,47974,22640,30981,111.90,54.85,218502,202167,8.08,本月納入上月工程收入，致本月營收較去年同期增加54.85%。
2026-07,otc,4305,世坤,塑膠工業,81957,73085,77932,12.14,5.16,580881,626781,-7.32,-
2026-07,otc,4401,東隆興,紡織纖維,288742,334996,369044,-13.81,-21.76,2223927,2279190,-2.42,-
2026-07,otc,4402,郡都開發,紡織纖維,1747,1520,2446,14.93,-28.58,13371,15514,-13.81,-
2026-07,otc,4406,新昕纖,紡織纖維,6939,5874,25552,18.13,-72.84,111946,294171,-61.95,因應產業趨勢調整經營結構
2026-07,otc,4413,飛寶企業,紡織纖維,42343,32096,119583,31.93,-64.59,282175,432092,-34.70,"本公司去年同期承接新客戶訂單致基期較高,本期該客戶未有訂單需求,致營收較去年同期減少。"
2026-07,otc,4416,三圓,建材營造,514602,1444341,9236,-64.37,5471.70,2672452,456685,485.18,出售資產
2026-07,otc,4417,金洲,紡織纖維,369401,261283,291211,41.38,26.85,1917556,1962189,-2.27,-
2026-07,otc,4419,皇家美食,觀光餐旅,231015,226783,225798,1.87,2.31,1617794,1582440,2.23,-
2026-07,otc,4420,光明,紡織纖維,82044,77002,93243,6.55,-12.01,560206,614310,-8.81,-
2026-07,otc,4430,耀億,其他,205483,181823,186521,13.01,10.17,1348717,1257899,7.22,-
2026-07,otc,4432,銘旺實,紡織纖維,96917,90931,132956,6.58,-27.11,545864,667677,-18.24,-
2026-07,otc,4433,興采,紡織纖維,325377,169184,201705,92.32,61.31,1436993,1666803,-13.79,子公司承攬之國軍案，本期出貨增加。
2026-07,otc,4442,竣邦-KY,紡織纖維,134896,167107,76205,-19.28,77.02,1144752,937629,22.09,主係本期新開發產品陸續出貨，並受惠既有客戶訂單需求增加，致本期營業收入較去年同期成長。
2026-07,otc,4502,健信,電機機械,118612,104968,80031,13.00,48.21,691133,532490,29.79,-
2026-07,otc,4503,金雨,電機機械,17567,40098,72836,-56.19,-75.88,360745,373479,-3.41,客戶調節訂單
2026-07,otc,4506,崇友,電機機械,486652,500976,575536,-2.86,-15.44,3882421,3665739,5.91,上列為本公司自結數
2026-07,otc,4510,高鋒,電機機械,186015,160278,131605,16.06,41.34,1091142,852135,28.05,-
2026-07,otc,4513,福裕,電機機械,109845,713572,87172,-84.61,26.01,1438082,571584,151.60,處分不動產-新光段完成過戶入帳造成營收爆增
2026-07,otc,4523,永彰,電機機械,67130,58919,32502,13.94,106.54,647778,368346,75.86,主係本期專案結案及工程收入認列所致。
2026-07,otc,4527,方方土霖,電機機械,282229,238965,172139,18.10,63.95,1604343,1472885,8.93,上海延單客戶通知出
2026-07,otc,4528,江興鍛,電機機械,127393,119070,132755,6.99,-4.04,841241,901850,-6.72,-
2026-07,otc,4529,淳紳,其他,3015,2504,464,20.41,549.78,12840,3139,309.05,"115/3月起加計子公司萊陽, 115/4月起加計金萊陽, 致營收增加."
2026-07,otc,4530,天意能創,觀光餐旅,32513,5740,30513,466.43,6.55,206216,189881,8.60,係為本公司自結數
2026-07,otc,4533,協易機,電機機械,404373,316168,370193,27.90,9.23,2309858,2398821,-3.71,-
2026-07,otc,4534,慶騰,電機機械,116476,105581,81743,10.32,42.49,606697,457119,32.72,-
2026-07,otc,4535,至興,電機機械,221374,212518,212078,4.17,4.38,1480335,1510074,-1.97,-
2026-07,otc,4538,大詠城,電機機械,38556,32508,37046,18.60,4.08,229647,213003,7.81,-
2026-07,otc,4541,晟田,其他,194527,199434,139789,-2.46,39.16,1195054,890462,34.21,-
2026-07,otc,4542,科嶠,電子零組件業,116044,132546,56758,-12.45,104.45,671041,473734,41.65,受益於半導體需求強勁與訂單增加，加上機台出貨順暢及設備陸續完成驗收，帶動交付效率提升，本期營收較去年同期顯著成長。
2026-07,otc,4543,萬在,電機機械,72665,88041,61656,-17.46,17.86,558720,461243,21.13,-
2026-07,otc,4549,桓達,電機機械,112179,108359,123192,3.53,-8.94,684896,749613,-8.63,-
2026-07,otc,4550,長佳,電機機械,57960,64076,51659,-9.54,12.20,423092,444304,-4.77,-
2026-07,otc,4554,橙的,其他電子業,44973,55288,42575,-18.66,5.63,311615,276826,12.57,-
2026-07,otc,4556,旭然,其他,85038,61317,50790,38.69,67.43,428880,367928,16.57,營收增長主要係過濾設備訂單集中出貨所致。
2026-07,otc,4558,寶緯,電機機械,199469,158040,155329,26.21,28.42,1085292,933175,16.30,-
2026-07,otc,4561,健椿,電機機械,125967,109091,99571,15.47,26.51,689491,577205,19.45,-
2026-07,otc,4563,百德,電機機械,171855,282843,143601,-39.24,19.68,1462076,1694799,-13.73,-
2026-07,otc,4568,科際精密,電機機械,128710,114230,100210,12.68,28.44,726678,694961,4.56,-
2026-07,otc,4577,達航科技,其他電子業,96544,96518,60409,0.03,59.82,550450,352315,56.24,"本期較去年同期變動 59.82%，主係設備產銷較去年同期增加 32,955仟元所致。"
2026-07,otc,4580,捷流閥業,電機機械,205169,216275,201352,-5.14,1.90,1372413,1338309,2.55,-
2026-07,otc,4584,君帆,電機機械,103636,99832,117021,3.81,-11.44,642489,804879,-20.18,-
2026-07,otc,4609,唐鋒,居家生活,12096,12795,13137,-5.46,-7.92,81958,78222,4.78,-
2026-07,otc,4702,中美實,居家生活,402,4742,6718,-91.52,-94.02,37210,43923,-15.28,本月營收較去年同期增減變動達50％以上，主要是船舶延期所致。
2026-07,otc,4706,大恭,化學工業,95163,97824,93079,-2.72,2.24,687754,608581,13.01,-
2026-07,otc,4707,磐亞,化學工業,101293,150774,121991,-32.82,-16.97,718455,792090,-9.30,-
2026-07,otc,4711,永純,化學工業,70668,79129,71994,-10.69,-1.84,502827,423531,18.72,-
2026-07,otc,4714,永捷,化學工業,149459,141470,130349,5.65,14.66,1333992,802990,66.13,原因：主要是增加營建收入
2026-07,otc,4716,大立,化學工業,44288,45819,36075,-3.34,22.77,309576,314067,-1.43,-
2026-07,otc,4721,美琪瑪,化學工業,220002,251045,175963,-12.37,25.03,1794767,1644327,9.15,-
2026-07,otc,4726,永昕,生技醫療業,85963,53849,62041,59.64,38.56,485870,386316,25.77,-
2026-07,otc,4728,雙美,生技醫療業,221485,224832,147950,-1.49,49.70,1404571,1162248,20.85,-
2026-07,otc,4729,熒茂,光電業,98129,91321,82764,7.46,18.56,625806,633285,-1.18,-
2026-07,otc,4735,豪展,生技醫療業,114761,82131,80177,39.73,43.13,602814,531906,13.33,-
2026-07,otc,4741,泓瀚,化學工業,52442,53401,37696,-1.80,39.12,332770,277691,19.83,-
2026-07,otc,4743,合一,生技醫療業,8679,10468,17367,-17.09,-50.03,85206,69235,23.07,本月營收減少，主係客戶需求減少。
2026-07,otc,4744,皇將,生技醫療業,37207,79270,56526,-53.06,-34.18,468153,706267,-33.71,-
2026-07,otc,4745,合富-KY,生技醫療業,245525,343798,239217,-28.58,2.64,1801512,1852038,-2.73,本公司115年1-7月合併營業收入較去年同期下降2.73%，較115年1-6月合併營業收入下降幅度收斂0.79%，營收降幅改善。
2026-07,otc,4747,強生製藥,生技醫療業,54470,47257,44085,15.26,23.56,347606,329067,5.63,-
2026-07,otc,4749,新應材,半導體業,414991,454490,338679,-8.69,22.53,2893411,2450693,18.07,-
2026-07,otc,4754,國碳科,化學工業,62188,65713,38003,-5.36,63.64,413400,388515,6.41,內外銷營收均增加
2026-07,otc,4760,勤凱科技,其他電子業,269740,248915,151219,8.37,78.38,1607980,996422,61.38,本月較去年同月份出貨量增加
2026-07,otc,4767,誠泰科技,化學工業,75468,73043,83950,3.32,-10.10,536538,600890,-10.71,-
2026-07,otc,4768,晶呈科技,化學工業,105060,108683,58690,-3.33,79.01,926274,399305,131.97,本月營收較去年同期增加乃因客戶需求增加
2026-07,otc,4772,台特化,化學工業,324218,300576,87799,7.87,269.27,2074155,570168,263.78,合併弘潔科技營業收入
2026-07,otc,4804,大略-KY,觀光餐旅,408,12544,11202,-96.75,-96.36,70627,71229,-0.85,上海地區業務清算。
2026-07,otc,4806,桂田文創,文化創意業,11713,10149,5205,15.41,125.03,114840,42019,173.30,各業務團隊的整合開始發揮綜效，形塑娛樂產業一條龍的完整服務架構。
2026-07,otc,4903,聯光通,通信網路業,88352,236567,148593,-62.65,-40.54,904980,736933,22.80,-
2026-07,otc,4905,台聯電,生技醫療業,104164,78412,76905,32.84,35.45,550044,411536,33.66,-
2026-07,otc,4907,富宇,建材營造,69,45328,760429,-99.85,-99.99,2447977,1598025,53.19,無建案入帳
2026-07,otc,4908,前鼎,通信網路業,98660,91180,65066,8.20,51.63,619364,483171,28.19,主要係受客戶訂單需求增加影響
2026-07,otc,4909,新復興,通信網路業,16683,16860,21201,-1.05,-21.31,120157,191418,-37.23,-
2026-07,otc,4911,德英,生技醫療業,11290,11556,27881,-2.30,-59.51,77950,188063,-58.55,公司行銷團隊建置中
2026-07,otc,4923,力士,半導體業,120061,100102,80185,19.94,49.73,635829,488126,30.26,-
2026-07,otc,4924,欣厚-KY,綠能環保,69044,18074,81381,282.01,-15.16,468205,430993,8.63,-
2026-07,otc,4931,新盛力,電腦及週邊設備業,449435,394409,173180,13.95,159.52,2354073,1293353,82.01,因資料中心需求上升，故本月及本年累計營收較去年同期增加。
2026-07,otc,4933,友輝,光電業,190523,209210,270197,-8.93,-29.49,1606897,1795701,-10.51,-
2026-07,otc,4939,亞電,電子零組件業,168175,151160,122979,11.26,36.75,917421,810835,13.15,-
2026-07,otc,4946,辣椒,文化創意業,35160,20615,23736,70.56,48.13,188578,229237,-17.74,-
2026-07,otc,4950,金耘國際,鋼鐵工業,124411,129400,83602,-3.86,48.81,764450,612569,24.79,-
2026-07,otc,4951,精拓科,半導體業,45429,45222,49838,0.46,-8.85,312536,312479,0.02,-
2026-07,otc,4953,緯致,資訊服務業,1273547,1233074,954903,3.28,33.37,8295931,6319236,31.28,-
2026-07,otc,4966,譜瑞-KY,半導體業,1353309,1672372,1414696,-19.08,-4.34,9593304,9668449,-0.78,-
2026-07,otc,4971,IET-KY,半導體業,105081,71880,75246,46.19,39.65,693300,583695,18.78,-
2026-07,otc,4972,湯石照明,光電業,87973,86929,69125,1.20,27.27,586346,542874,8.01,-
2026-07,otc,4973,廣穎電通,半導體業,1008161,861821,307232,16.98,228.14,5531992,2440351,126.69,本月營收較去年同期增加係因市場價格上漲所致
2026-07,otc,4974,亞泰,電子零組件業,385056,348237,382985,10.57,0.54,2394554,2439300,-1.83,-
2026-07,otc,4979,華星光,通信網路業,508777,455083,388346,11.80,31.01,2991363,2542738,17.64,-
2026-07,otc,4991,環宇-KY,半導體業,145446,326169,156272,-55.41,-6.93,1632161,1119863,45.75,-
2026-07,otc,4995,晶達,光電業,141754,140986,94644,0.54,49.78,849907,731798,16.14,-
2026-07,otc,5009,榮剛,鋼鐵工業,1109543,1119683,951002,-0.91,16.67,7200709,7046657,2.19,-
2026-07,otc,5011,久陽,鋼鐵工業,264441,270616,491226,-2.28,-46.17,2441362,3221666,-24.22,-
2026-07,otc,5013,強新,鋼鐵工業,833363,735956,591425,13.24,40.91,4980300,4446185,12.01,-
2026-07,otc,5014,建錩,鋼鐵工業,1664278,1635878,1266956,1.74,31.36,9710860,8363270,16.11,-
2026-07,otc,5015,華祺,鋼鐵工業,136717,110475,131569,23.75,3.91,737164,951525,-22.53,-
2026-07,otc,5016,松和,鋼鐵工業,187738,208884,169180,-10.12,10.97,1298360,1218434,6.56,-
2026-07,otc,5201,凱衛,資訊服務業,27759,18341,31068,51.35,-10.65,149425,180186,-17.07,-
2026-07,otc,5202,力新,資訊服務業,12597,17715,13345,-28.89,-5.61,81674,94552,-13.62,-
2026-07,otc,5205,中茂,綠能環保,605,2835,2097,-78.66,-71.15,16845,12195,38.13,係因本期環保綠能收入較同期減少
2026-07,otc,5206,坤悅,建材營造,0,30445,81624,-100,-100,2284824,3756670,-39.18,本期營業收入較去年減少，主要係因上期「君匯」及「心里程」完工交屋過戶認列收入所致。
2026-07,otc,5209,新鼎,其他,381127,356053,508275,7.04,-25.02,2152869,2926553,-26.44,-
2026-07,otc,5210,寶碩,資訊服務業,25015,20504,21787,22.00,14.82,156757,149093,5.14,-
2026-07,otc,5211,蒙恬,資訊服務業,28853,25727,19295,12.15,49.54,157786,114757,37.50,-
2026-07,otc,5212,凌網,資訊服務業,93840,95585,142846,-1.83,-34.31,595853,606061,-1.68,因去年有較大專案認收，致本期營收較去年同期減少
2026-07,otc,5213,亞昕,建材營造,279577,459287,158637,-39.13,76.24,4892370,10780792,-54.62,認列1個工案、餘屋及租金收入
2026-07,otc,5220,萬達光電,光電業,87471,94510,57318,-7.45,52.61,620514,455689,36.17,新客戶導入量產及產品線組合多元化
2026-07,otc,5223,安力-KY,電腦及週邊設備業,198835,165729,172327,19.98,15.38,1125855,1117888,0.71,-
2026-07,otc,5227,立凱-KY,電子零組件業,1340,2091,22336,-35.92,-94.00,59886,309284,-80.64,因需求減少，營業收入減少
2026-07,otc,5228,鈺鎧,電子零組件業,78793,62349,43351,26.37,81.76,460527,299936,53.54,市場需求增加
2026-07,otc,5230,雷笛克光學,光電業,130024,123374,109205,5.39,19.06,787733,738758,6.63,-
2026-07,otc,5245,智晶,光電業,81110,70702,54381,14.72,49.15,468423,496039,-5.57,-
2026-07,otc,5251,天鉞電,光電業,17907,39779,19064,-54.98,-6.07,203066,189444,7.19,-
2026-07,otc,5263,智崴,文化創意業,202279,200811,108104,0.73,87.12,1058596,674934,56.84,因增加新訂單，本月依工程進度認列營收，致2026年7月營收較去年同期增加。
2026-07,otc,5272,笙科,半導體業,33967,29949,25884,13.42,31.23,194658,215223,-9.56,-
2026-07,otc,5274,信驊,半導體業,1524018,1310195,771292,16.32,97.59,8542184,5082957,68.06,本月及本年增減百分比達50%以上者，主係伺服器晶片營收較去年同期成長所致。
2026-07,otc,5276,達輝-KY,其他,103475,83058,87005,24.58,18.93,606396,529826,14.45,-
