report_month,market,company_id,company_name,industry,rev_month_twd_k,rev_prev_month_twd_k,rev_year_ago_month_twd_k,mom_pct,yoy_pct,rev_cum_twd_k,rev_cum_prev_year_twd_k,cum_yoy_pct,note
2026-07,sii,5525,順天,建材營造,460075,1272513,30997,-63.85,1384.26,4344206,287113,1413.06,本月及本年累計營收較去年同期增加，係因今年母公司ONE 33及緮華完工交屋收入所致
2026-07,sii,5531,鄉林,建材營造,63049,58981,60394,6.90,4.40,386000,346911,11.27,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。
2026-07,sii,5533,皇鼎,建材營造,55157,128463,70034,-57.06,-21.24,765251,792733,-3.47,-
2026-07,sii,5534,長虹,建材營造,906787,731306,245215,24.00,269.79,3228711,1975411,63.45,本月營收較去年同期增加，主要係因本月過戶交屋數額較去年同期增加所致。
2026-07,sii,5538,東明-KY,鋼鐵工業,1326220,1222564,1041016,8.48,27.40,8167417,7235705,12.88,-
2026-07,sii,5546,永固-KY,建材營造,155919,114350,148671,36.35,4.88,712892,1345454,-47.01,-
2026-07,sii,5607,遠雄港,航運業,514899,473463,373025,8.75,38.03,3098558,2267230,36.67,-
2026-07,sii,5608,四維航,航運業,362125,294006,250881,23.17,44.34,1984056,1801987,10.10,-
2026-07,sii,5706,鳳凰,觀光餐旅,301552,266437,265315,13.18,13.66,1830246,1890053,-3.16,-
2026-07,sii,5871,中租-KY,其他,8463270,7975156,7922682,6.12,6.82,56757870,57203526,-0.78,-
2026-07,sii,5876,上海商銀,金融保險業,5216480,5306818,4361237,-1.70,19.61,32750505,32332837,1.29,-
2026-07,sii,5880,合庫金,金融保險業,7009749,6519116,5820145,7.53,20.44,41842064,35594225,17.55,-
2026-07,sii,5906,台南-KY,貿易百貨,132645,127656,132837,3.91,-0.14,959933,971404,-1.18,-
2026-07,sii,5907,大洋-KY,貿易百貨,202420,221391,174694,-8.57,15.87,1623711,1619231,0.28,-
2026-07,sii,6005,群益證,金融保險業,2046056,3645802,1635637,-43.88,25.09,21266887,10080769,110.96,主係自營操作獲利增加及成交量增加致經紀手續費收入增加
2026-07,sii,6024,群益期,金融保險業,410756,525526,226934,-21.84,81.00,1533673,1809181,-15.23,差異原因: 自營部門從事套利交易，其業內交易收入本月較上期增加。
2026-07,sii,6108,競國,電子零組件業,654851,437725,401275,49.60,63.19,3063756,2380516,28.70,伺服器用的記憶體模組板訂單量增加。
2026-07,sii,6112,邁達特,資訊服務業,2221632,2121814,1915917,4.70,15.96,14791892,12505612,18.28,-
2026-07,sii,6115,鎰勝,電子零組件業,745570,682255,666164,9.28,11.92,4756360,4253873,11.81,-
2026-07,sii,6116,彩晶,光電業,871970,1075129,900233,-18.90,-3.14,6957299,6801522,2.29,-
2026-07,sii,6117,迎廣,電腦及週邊設備業,275053,232718,302474,18.19,-9.07,1921670,1832142,4.89,-
2026-07,sii,6120,達運,光電業,1000780,1570379,1159847,-36.27,-13.71,9757024,10260301,-4.91,-
2026-07,sii,6128,上福,電腦及週邊設備業,438942,425123,437710,3.25,0.28,3057017,3142380,-2.72,-
2026-07,sii,6133,金橋,電子零組件業,135321,126132,125754,7.29,7.61,829029,772286,7.35,-
2026-07,sii,6136,富爾特,通信網路業,62782,65265,49415,-3.80,27.05,396836,341591,16.17,-
2026-07,sii,6139,亞翔,其他電子業,10928616,8485183,6734408,28.80,62.28,56885670,33787024,68.37,主要係工程進入施工高峰期，致本月營收較去年同期大幅增加。
2026-07,sii,6141,柏承,電子零組件業,254902,221166,142013,15.25,79.49,1345880,1087010,23.81,資料係自行結算數
2026-07,sii,6142,友勁,通信網路業,166423,184966,191916,-10.03,-13.28,1087621,1116003,-2.54,-
2026-07,sii,6152,百一,通信網路業,302252,185404,118028,63.02,156.08,1258515,864529,45.57,客戶需求增加
2026-07,sii,6153,嘉聯益,電子零組件業,565587,556716,468970,1.59,20.60,3296497,3179438,3.68,-
2026-07,sii,6155,鈞寶,電子零組件業,64573,74196,52636,-12.97,22.68,438298,364622,20.21,-
2026-07,sii,6164,華興,光電業,65687,69942,42092,-6.08,56.06,464178,464754,-0.12,主要因去年同期銷貨延後致營收較少
2026-07,sii,6165,浪凡,數位雲端,276543,331474,260100,-16.57,6.32,1996861,1842840,8.36,-
2026-07,sii,6166,凌華,電腦及週邊設備業,1426503,1508267,1032558,-5.42,38.15,9329792,6634383,40.63,-
2026-07,sii,6168,宏齊,光電業,205558,203955,182312,0.79,12.75,1284830,1191368,7.84,-
2026-07,sii,6176,瑞儀,光電業,3760675,3693582,4154498,1.82,-9.48,26885220,28748938,-6.48,-
2026-07,sii,6177,達麗,建材營造,1101399,2503589,193214,-56.01,470.04,9411539,1275591,637.82,本期營收較去年同期上升，主係本期「後壁田段三」完工過戶所致。
2026-07,sii,6183,關貿,資訊服務業,346726,249625,243287,38.90,42.52,1706074,1490411,14.47,-
2026-07,sii,6184,大豐電,其他,176222,184094,177095,-4.28,-0.49,1272857,1255392,1.39,-
2026-07,sii,6189,豐藝,電子通路業,2781576,2413661,2627342,15.24,5.87,17744346,17971270,-1.26,-
2026-07,sii,6191,精成科,電子零組件業,3919950,3446977,3294927,13.72,18.97,23212778,18117900,28.12,-
2026-07,sii,6192,巨路,其他電子業,916547,659176,596082,39.04,53.76,4766455,4236737,12.50,營收增加係因客戶擴充多個廠房，導致有新增加多筆工程案挹注。
2026-07,sii,6196,帆宣,其他電子業,7518568,7595991,3733987,-1.02,101.35,43026692,29191724,47.39,115年7月單月合併營收較去年同期增加，主要係銷貨收入及工程收入增加所致。
2026-07,sii,6197,佳必琪,電子零組件業,834706,894976,724021,-6.73,15.29,5371297,4352124,23.42,-
2026-07,sii,6201,亞弘電,其他電子業,327231,284301,351756,15.10,-6.97,1835031,2054587,-10.69,-
2026-07,sii,6202,盛群,半導體業,365463,351976,259614,3.83,40.77,2174167,1880591,15.61,-
2026-07,sii,6205,詮欣,電子零組件業,131228,138890,114940,-5.52,14.17,796998,856441,-6.94,-
2026-07,sii,6206,飛捷,電腦及週邊設備業,568481,609982,411379,-6.80,38.19,3960316,3133304,26.39,-
2026-07,sii,6209,今國光,光電業,524235,432643,271404,21.17,93.16,2938560,1791949,63.99,客戶需求增加。
2026-07,sii,6213,聯茂,電子零組件業,4749174,4213673,2412223,12.71,96.88,25422252,18869433,34.73,受惠於漲價效應和AI相關需求成長
2026-07,sii,6214,精誠,資訊服務業,4744529,6740236,3599355,-29.61,31.82,32112320,23575784,36.21,-
2026-07,sii,6215,和椿,其他電子業,378154,279001,275623,35.54,37.20,2053460,1365323,50.40,自動化零組件及設備需求增加
2026-07,sii,6216,居易,通信網路業,63389,47186,59228,34.34,7.03,348245,474098,-26.55,-
2026-07,sii,6224,聚鼎,電子零組件業,317937,246494,221108,28.98,43.79,1794238,1697876,5.68,-
2026-07,sii,6225,天瀚,光電業,2753,15211,1293,-81.90,112.92,29510,21552,36.92,本期營收增加，主要係本公司客戶端需求增加所致。
2026-07,sii,6226,光鼎,光電業,60059,55826,49428,7.58,21.51,386957,363758,6.38,-
2026-07,sii,6230,尼得科超眾,電腦及週邊設備業,788510,757527,791141,4.09,-0.33,5466603,5082516,7.56,-
2026-07,sii,6235,華孚,電腦及週邊設備業,550108,537633,539727,2.32,1.92,3766756,3681998,2.30,-
2026-07,sii,6239,力成,半導體業,8270133,7622977,6392589,8.49,29.37,52700132,39946551,31.93,-
2026-07,sii,6243,迅杰,半導體業,31860,25638,55211,24.27,-42.29,200236,406875,-50.79,本年累計營收較去年同期減少，主要係受記憶體價格波動影響，電競相關市場需求持續放緩所致。
2026-07,sii,6257,矽格,半導體業,2014186,1958518,1590738,2.84,26.62,13188659,11054277,19.31,-
2026-07,sii,6269,台郡,電子零組件業,2045178,1715580,1967149,19.21,3.97,12892244,12635423,2.03,-
2026-07,sii,6271,同欣電,半導體業,1130269,1079530,923244,4.70,22.42,7102470,6798702,4.47,-
2026-07,sii,6272,驊陞,電子零組件業,309717,281717,378670,9.94,-18.21,1876787,2347045,-20.04,-
2026-07,sii,6277,宏正,電腦及週邊設備業,476641,486729,364110,-2.07,30.91,3111958,2700494,15.24,-
2026-07,sii,6278,台表科,光電業,4667997,4376679,4161114,6.66,12.18,30453581,29162993,4.43,-
2026-07,sii,6281,全國電,電子通路業,1930675,1802153,1851046,7.13,4.30,11604238,11681657,-0.66,-
2026-07,sii,6282,康舒,電子零組件業,3263384,3423036,2290888,-4.66,42.45,21359334,16777688,27.31,-
2026-07,sii,6283,淳安,其他電子業,156347,121651,242029,28.52,-35.40,976247,1069112,-8.69,-
2026-07,sii,6285,啟碁,通信網路業,16912812,15869573,8910024,6.57,89.82,85507279,64767550,32.02,客戶需求增加
2026-07,sii,6405,悅城,光電業,0,6,60,-100,-100,248,507,-51.08,係本月出貨減少所致
2026-07,sii,6409,旭隼,其他電子業,2013975,1939784,1600815,3.82,25.81,11772975,12300528,-4.29,-
2026-07,sii,6412,群電,電子零組件業,2531200,3099991,2909244,-18.35,-12.99,18758561,20481347,-8.41,-
2026-07,sii,6414,樺漢,電腦及週邊設備業,16400623,17661254,10576419,-7.14,55.07,101693906,79735224,27.54,AI需求增加、客戶需求強勁
2026-07,sii,6415,矽力*-KY,半導體業,2356843,2084305,1486511,13.08,58.55,13217330,10155866,30.14,部份終端產品的需求增加，且本公司在產品佈局上更加完整，故營收較去年同期增幅較大。
2026-07,sii,6416,瑞祺電通,通信網路業,451310,667868,260118,-32.43,73.50,2842205,2430565,16.94,因應上半年部分區域訂單物料遞延，公司於階段性齊料後迅速優化生產排程並加速出貨，帶動7月單月營收成長。
2026-07,sii,6426,統新,通信網路業,78293,70734,51272,10.69,52.70,440340,264040,66.77,市場需求漸回溫
2026-07,sii,6431,光麗-KY,生技醫療業,35744,29914,17724,19.49,101.67,220582,216869,1.71,本期增加主係與零售通路合作所致。
2026-07,sii,6438,迅得,其他電子業,638075,592925,605495,7.61,5.38,4206528,3791924,10.93,-
2026-07,sii,6442,光聖,通信網路業,1229355,1069405,823662,14.96,49.25,7616552,5837159,30.48,-
2026-07,sii,6443,元晶,光電業,67526,79986,68671,-15.58,-1.67,741359,1179728,-37.16,-
2026-07,sii,6446,藥華藥,生技醫療業,2507284,2332801,1301897,7.48,92.59,14484093,8161664,77.46,本月及本年累計營收較去年成長，主要來自認列子公司PharmaEssentia USA Corp.之營收。
2026-07,sii,6449,鈺邦,電子零組件業,505817,463020,375297,9.24,34.78,3004141,2417932,24.24,-
2026-07,sii,6451,訊芯-KY,半導體業,777120,750026,723439,3.61,7.42,4345751,4488402,-3.18,-
2026-07,sii,6456,GIS-KY,光電業,4081086,3410725,5418015,19.65,-24.68,30660695,39643383,-22.66,-
2026-07,sii,6464,台數科,其他,344675,357590,376191,-3.61,-8.38,2489685,2551122,-2.41,-
2026-07,sii,6472,保瑞,生技醫療業,1901563,2297853,1797836,-17.25,5.77,11794176,11804347,-0.09,"停業單位營收累計為2,614千元"
2026-07,sii,6477,安集,光電業,63694,72924,87117,-12.66,-26.89,513221,451642,13.63,-
2026-07,sii,6491,晶碩,生技醫療業,745591,723965,634991,2.99,17.42,4745763,3855304,23.10,-
2026-07,sii,6504,南六,其他,518357,549322,514886,-5.64,0.67,3847953,3809008,1.02,-
2026-07,sii,6505,台塑化,油電燃氣業,74820787,63683339,56534425,17.49,32.35,419793153,375349195,11.84,-
2026-07,sii,6515,穎崴,半導體業,1600351,1460220,626187,9.60,155.57,8104001,4445783,82.29,受惠於全球AI及HPC客戶需求持續強勁，高階測試座Coaxial Socket及 MEMS 探針卡持續拉貨，本月營收變動達50%以上。
2026-07,sii,6525,捷敏-KY,半導體業,614164,562901,465294,9.11,31.99,3622585,3066729,18.13,-
2026-07,sii,6526,達發,半導體業,2288868,2209590,1949009,3.59,17.44,14032939,12693818,10.55,-
2026-07,sii,6531,愛普*,半導體業,1103906,811206,451364,36.08,144.57,5568560,2744740,102.88,因市場需求相對增加所致
2026-07,sii,6533,晶心科,半導體業,120282,372169,98395,-67.68,22.24,1012905,649162,56.03,本期累積收入較去年累積收入增加主要係因矽智財授權收入增加所致。
2026-07,sii,6534,正瀚-創,生技醫療業,62238,88896,50722,-29.99,22.70,1391167,1324854,5.01,-
2026-07,sii,6541,泰福-KY,生技醫療業,53787,97572,16881,-44.87,218.62,407057,113562,258.44,CDMO業務主要採完工比例認列，依投入工時計算。
2026-07,sii,6550,北極星藥業-KY,生技醫療業,-3571,3807,3198,-193.80,-211.66,40474,20087,101.49,主係因退還客戶簽約金，導致本期收入呈現負數。
2026-07,sii,6552,易華電,半導體業,89104,84412,115968,5.56,-23.17,666032,937339,-28.94,-
2026-07,sii,6558,興能高,其他電子業,63265,107853,106273,-41.34,-40.47,581332,659115,-11.80,-
2026-07,sii,6573,虹揚-KY,半導體業,76139,67271,71901,13.18,5.89,456215,524784,-13.07,-
2026-07,sii,6579,研揚,電腦及週邊設備業,913921,1089075,713119,-16.08,28.16,6141481,4773367,28.66,自115年5月起新增合併子公司AAEON Technology 株式&#20250;社。
2026-07,sii,6581,鋼聯,綠能環保,90260,195992,182441,-53.95,-50.53,1372366,1314125,4.43,今年7月銷貨數量較去年7月減少。
2026-07,sii,6582,申豐,橡膠工業,42498,44570,62323,-4.65,-31.81,303238,614771,-50.67,本年累計營業收入受市場狀況影響，營收減少。
2026-07,sii,6585,鼎基,其他,294717,324973,196137,-9.31,50.26,1951717,1652124,18.13,"本期(115年07月)較去年同期(114年07月)營業收入增加98,580仟元,成長50.26%,主係為客戶需求增加。"
2026-07,sii,6589,台康生技,生技醫療業,211799,113305,74585,86.93,183.97,832545,487118,70.91,本月及本年營收較去年同期增加主係自有產品之授權金逐步認列及CDMO業務成長所致。
2026-07,sii,6591,動力-KY,電腦及週邊設備業,80249,64754,135340,23.93,-40.71,624416,1060353,-41.11,-
2026-07,sii,6592,和潤企業,其他,1901386,1845007,1963196,3.06,-3.15,13465486,14046334,-4.14,-
2026-07,sii,6598,ABC-KY,生技醫療業,45954,88891,41519,-48.30,10.68,473651,276791,71.12,本年度累積營收增長，主係市場開發成果與客戶需求提升，致使出貨增加。
2026-07,sii,6605,帝寶,汽車工業,1728233,1599261,1390623,8.06,24.28,11370092,11369212,0.01,-
2026-07,sii,6606,建德工業,電機機械,90532,98477,64789,-8.07,39.73,575337,464974,23.74,-
2026-07,sii,6614,資拓宏宇,數位雲端,426845,382550,408656,11.58,4.45,2916266,2264768,28.77,-
2026-07,sii,6625,必應,其他,375941,260597,297121,44.26,26.53,2524675,2088383,20.89,-
2026-07,sii,6641,基士德-KY,綠能環保,168213,208098,150620,-19.17,11.68,1111732,990431,12.25,-
2026-07,sii,6645,金萬林-創,生技醫療業,63149,66053,48409,-4.40,30.45,341528,276303,23.61,-
2026-07,sii,6655,科定,其他,306978,270159,231285,13.63,32.73,1814495,1422683,27.54,-
2026-07,sii,6657,華安,生技醫療業,614,502,493,22.31,24.54,3857,3770,2.31,-
2026-07,sii,6658,聯策,其他電子業,198794,166586,87116,19.33,128.19,1522940,1292582,17.82,配合客戶訂單時程交貨，故本月營收較去年本月上升
2026-07,sii,6666,羅麗芬-KY,生技醫療業,94649,167760,84131,-43.58,12.50,762057,680449,11.99,-
2026-07,sii,6668,中揚光,光電業,107699,107572,91374,0.12,17.87,693124,604227,14.71,-
2026-07,sii,6669,緯穎,電腦及週邊設備業,117685530,111371123,84528726,5.67,39.23,672345856,475927510,41.27,-
2026-07,sii,6670,復盛應用,運動休閒,2365928,2426437,1891387,-2.49,25.09,18909030,16943213,11.60,-
2026-07,sii,6671,三能-KY,居家生活,150410,136126,149038,10.49,0.92,969825,1111259,-12.73,-
2026-07,sii,6672,騰輝電子-KY,電子零組件業,665315,573491,348652,16.01,90.82,3525029,2474075,42.48,航太與國防領域高毛利聚醯亞胺（PI）材料需求成長、漲價效應及高速訂單增加
2026-07,sii,6674,鋐寶科技,通信網路業,49214,17838,50358,175.89,-2.27,266278,364708,-26.99,-
2026-07,sii,6689,伊雲谷,數位雲端,1333176,1070868,937284,24.49,42.24,7455358,7346370,1.48,-
2026-07,sii,6691,洋基工程,其他電子業,4763774,4439630,1719406,7.30,177.06,22875137,11547306,98.10,本月營收較去年同期增加177.06%，主要係因本月正在投入進行的專案較去年同期增加所致。
2026-07,sii,6695,芯鼎,半導體業,101641,101320,91684,0.32,10.86,608786,661684,-7.99,-
2026-07,sii,6698,旭暉應材,其他電子業,69224,58171,111239,19.00,-37.77,396466,561570,-29.40,-
2026-07,sii,6706,惠特,光電業,66265,63441,35014,4.45,89.25,403723,705188,-42.75,公司轉型尚處客戶驗證及導入階段，尚未大量出貨，致本年累計營收低於去年同期；惟隨部分產品逐步出貨，本月營收已較去年同月成長
2026-07,sii,6715,嘉基,電子零組件業,154589,131471,125326,17.58,23.35,1079547,1051402,2.68,-
2026-07,sii,6719,力智,半導體業,304063,371601,359697,-18.17,-15.47,2404849,2565926,-6.28,-
2026-07,sii,6722,輝創,其他電子業,378669,370568,401888,2.19,-5.78,2791792,3003664,-7.05,-
2026-07,sii,6742,澤米,光電業,30742,34064,38884,-9.75,-20.94,211658,367354,-42.38,-
2026-07,sii,6743,安普新,其他電子業,791712,580783,526977,36.32,50.24,3229896,2946471,9.62,本期營收較高主係新產品量產出貨所致
2026-07,sii,6753,龍德造船,航運業,519142,514154,364919,0.97,42.26,3368267,2724980,23.61,-
2026-07,sii,6754,匯僑設計,居家生活,312441,270058,359655,15.69,-13.13,1706829,2060919,-17.18,-
2026-07,sii,6756,威鋒電子,半導體業,177234,182508,103838,-2.89,70.68,1125345,918644,22.50,本期出貨量增加。
2026-07,sii,6757,台灣虎航,航運業,1770079,1615943,1391274,9.54,27.23,12094943,9845235,22.85,-
2026-07,sii,6768,志強-KY,運動休閒,1451831,1483865,1361442,-2.16,6.64,12237877,12642496,-3.20,-
2026-07,sii,6770,力積電,半導體業,6668883,6473929,3910411,3.01,70.54,37531529,26304855,42.68,主係客戶需求上升，銷售量增加，銷售價格調漲。
2026-07,sii,6771,平和環保-創,綠能環保,52005,49226,53871,5.65,-3.46,329712,378467,-12.88,-
2026-07,sii,6776,展碁國際,電子通路業,3484758,3460970,3561496,0.69,-2.15,20863558,16471603,26.66,-
2026-07,sii,6781,AES-KY,電子零組件業,1723107,1685061,1343696,2.26,28.24,11061010,8754260,26.35,-
2026-07,sii,6782,視陽,生技醫療業,465679,450881,397335,3.28,17.20,2961473,2419963,22.38,-
2026-07,sii,6789,采鈺,半導體業,914690,853561,733903,7.16,24.63,5705221,5127388,11.27,無
2026-07,sii,6790,永豐實,造紙工業,841005,868171,913037,-3.13,-7.89,6197695,6336972,-2.20,-
2026-07,sii,6792,詠業,通信網路業,134601,125161,126166,7.54,6.69,851507,801043,6.30,-
2026-07,sii,6794,向榮生技,生技醫療業,2425,1276,2987,90.05,-18.81,13298,21502,-38.15,-
2026-07,sii,6796,晉弘,生技醫療業,86523,54597,48293,58.48,79.16,395417,336299,17.58,營收穩定成長。
2026-07,sii,6799,來頡,半導體業,88603,83988,76435,5.49,15.92,592499,568801,4.17,-
2026-07,sii,6805,富世達,電子零組件業,1360035,1206279,1161773,12.75,17.07,9283628,6033704,53.86,較去年同期客戶需求增加
2026-07,sii,6807,峰源-KY,居家生活,380974,314623,275588,21.09,38.24,2100887,2482411,-15.37,-
2026-07,sii,6830,汎銓,其他電子業,240751,206268,190849,16.72,26.15,1454632,1200378,21.18,-
2026-07,sii,6831,邁科,電腦及週邊設備業,553187,503369,421491,9.90,31.25,2454338,2029519,20.93,-
2026-07,sii,6834,天二科技,電子零組件業,242978,214376,129076,13.34,88.24,1246473,863934,44.28,主係市場終端需求增加
2026-07,sii,6835,圓裕,電子零組件業,213810,195116,234400,9.58,-8.78,1387938,1482504,-6.38,-
2026-07,sii,6838,台新藥,生技醫療業,0,678,0,-100,,48448,5358,804.22,本月未認列收入
2026-07,sii,6854,錼創科技-KY創,半導體業,56856,48817,106747,16.47,-46.74,343779,611082,-43.74,-
2026-07,sii,6861,睿生光電,生技醫療業,290806,229132,178014,26.92,63.36,1838874,1265598,45.30,客戶需求增加及產品組合變化
2026-07,sii,6862,三集瑞-KY,電子零組件業,192079,168424,150229,14.04,27.86,1103724,1409639,-21.70,-
2026-07,sii,6863,永道-KY,通信網路業,566039,574299,261863,-1.44,116.16,3248405,2329861,39.42,本月較去年同期成長116.16%，係去年同期收入受對等關稅影響。
2026-07,sii,6869,雲豹能源,綠能環保,580791,751982,744440,-22.77,-21.98,4078732,4329691,-5.80,-
2026-07,sii,6873,泓德能源,綠能環保,267181,904145,292474,-70.45,-8.65,3425954,3648171,-6.09,-
2026-07,sii,6885,全福生技,生技醫療業,839,2378,402,-64.72,108.71,7628,2078,267.08,諮詢服務收入、含子公司營業收入
2026-07,sii,6887,寶綠特-KY,綠能環保,297141,809075,219218,-63.27,35.55,2665847,2667071,-0.05,-
2026-07,sii,6890,來億-KY,運動休閒,3086835,3000506,2856623,2.88,8.06,20987894,23859203,-12.03,-
2026-07,sii,6901,鑽石投資,其他,-926908,2206633,-93569,-142.01,-890.61,2202406,-1061198,307.54,營業收入為股利收入及投資標的之評價損益(含已實現及未實現)，投資標的股數及公允價值變動情形，請參考本公司網站投資人專區。
2026-07,sii,6902,GOGOLOOK,數位雲端,109746,110192,83884,-0.40,30.83,722570,564513,28.00,-
2026-07,sii,6906,現觀科,數位雲端,23473,24967,20459,-5.98,14.73,173395,168757,2.75,-
2026-07,sii,6908,宏碁遊戲-創,電子通路業,410451,349625,402432,17.40,1.99,2760542,2871648,-3.87,-
2026-07,sii,6909,創控,半導體業,30496,24057,34978,26.77,-12.81,233765,251627,-7.10,-
2026-07,sii,6914,阜爾運通,其他,507344,517207,461416,-1.91,9.95,3442272,3159895,8.94,-
2026-07,sii,6916,華凌,光電業,253725,216657,172349,17.11,47.22,1394933,1188441,17.38,-
2026-07,sii,6918,愛派司,生技醫療業,86029,79196,71605,8.63,20.14,548354,481888,13.79,-
2026-07,sii,6919,康霈*,生技醫療業,0,0,7838,,-100,3568,20050,-82.20,本公司新藥仍在研發階段，目前營收來源為健康食品銷售，僅於出貨予代理商之月份認列營收，因並非每月固定出貨致使營收變動。
2026-07,sii,6921,嘉雨思-創,半導體業,11028,5525,8207,99.60,34.37,56064,123563,-54.63,受記憶體漲價影響，客戶調降消費性電子商品生產量，使公司營收隨之下滑。
2026-07,sii,6923,中台,綠能環保,109179,131717,95063,-17.11,14.85,780716,667536,16.95,-
2026-07,sii,6924,榮惠-KY創,電子零組件業,185160,167022,147144,10.86,25.84,1172152,1014526,15.54,-
2026-07,sii,6928,攸泰科技,電腦及週邊設備業,182096,142580,153974,27.71,18.26,1123802,1301124,-13.63,-
2026-07,sii,6931,青松健康,生技醫療業,112392,110416,90292,1.79,24.48,742766,630727,17.76,-
2026-07,sii,6933,AMAX-KY,電腦及週邊設備業,1439432,1416415,484083,1.63,197.35,5926485,4338903,36.59,本期營收受惠於核心產品市場需求持續成長，相關業務穩健推進，帶動整體營運規模擴大，並逐步展現AI基礎設施市場布局成效。
2026-07,sii,6934,心誠鎂,生技醫療業,48,11599,3083,-99.59,-98.44,19861,13938,42.50,差異主係本公司出貨或者勞務收入係按照客戶需求，並非固定每月發生，營收波動大係本行業常見之情事，故兩期相比有較大差異。
2026-07,sii,6936,永鴻生技,生技醫療業,145565,117271,128720,24.13,13.09,889646,796988,11.63,-
2026-07,sii,6937,天虹,半導體業,207467,374408,128373,-44.59,61.61,1508331,1101873,36.89,銷售產品組合差異所致
2026-07,sii,6944,兆聯實業,綠能環保,1799012,1891586,1391236,-4.89,29.31,11586335,8162782,41.94,-
2026-07,sii,6947,台鎔科技,綠能環保,180365,168141,123163,7.27,46.44,1033279,620713,66.47,因子公司營收增長所致。
2026-07,sii,6949,沛爾生醫-創,生技醫療業,2520,3275,3256,-23.05,-22.60,17838,20898,-14.64,-
2026-07,sii,6951,青新-創,綠能環保,83163,76378,67411,8.88,23.37,524679,428104,22.56,-
2026-07,sii,6952,大武山,其他,202940,186727,172891,8.68,17.38,1343270,1023246,31.28,-
2026-07,sii,6955,邦睿生技-創,生技醫療業,26370,33394,21735,-21.03,21.33,203085,172551,17.70,-
2026-07,sii,6957,裕慶-KY,其他,221321,422045,421959,-47.56,-47.55,2332403,2019633,15.49,-
2026-07,sii,6958,日盛台駿,其他,841128,821713,911090,2.36,-7.68,5936529,6574303,-9.70,-
2026-07,sii,6962,奕力-KY,半導體業,1930875,1511201,1558273,27.77,23.91,10651487,10805848,-1.43,-
2026-07,sii,6965,中傑-KY,運動休閒,1869153,1798924,1809518,3.90,3.30,12317511,13140905,-6.27,-
2026-07,sii,6969,成信實業*-創,綠能環保,22733,22473,24317,1.16,-6.51,168046,175547,-4.27,-
2026-07,sii,6988,威力暘-創,汽車工業,54107,64640,65466,-16.29,-17.35,413964,478153,-13.42,-
2026-07,sii,6994,富威電力,綠能環保,208877,178121,127852,17.27,63.37,1629288,982929,65.76,依進度認列工程收入及訂單增加所致
2026-07,sii,7610,聯友金屬-創,綠能環保,970895,752329,118115,29.05,721.99,3900233,639690,509.71,7月單月及累積合併營收較去年同期分別增加722%及510%，主要在於鎢製品出貨量及出貨價格較去年同期增加所致。
2026-07,sii,7631,聚賢研發-創,其他電子業,166857,177975,73134,-6.25,128.15,1066606,493356,116.19,本月營收較去年同期成長，主要受惠於新加坡訂單挹注。
2026-07,sii,7689,大鵬科CLMX,通信網路業,520159,529629,431884,-1.79,20.44,3476505,2529838,37.42,-
2026-07,sii,7705,三商餐飲,觀光餐旅,554451,568785,581539,-2.52,-4.66,3821982,3727014,2.55,-
2026-07,sii,7711,永擎,電腦及週邊設備業,5143796,2550764,1332030,101.66,286.16,20855390,12207526,70.84,客戶需求強勁
2026-07,sii,7721,微程式,數位雲端,62569,59477,37432,5.20,67.15,390945,285451,36.96,本月增加為智慧設備產品銷售增加
2026-07,sii,7722,LINEPAY,數位雲端,724749,725583,640351,-0.11,13.18,4951954,4318986,14.66,-
2026-07,sii,7730,暉盛-創,半導體業,34916,42981,24241,-18.76,44.04,225941,279897,-19.28,-
2026-07,sii,7732,金興精密,汽車工業,56615,80510,66265,-29.68,-14.56,589753,717223,-17.77,-
2026-07,sii,7736,虎山,汽車工業,96399,121356,139683,-20.57,-30.99,818555,988722,-17.21,-
2026-07,sii,7740,熙特爾-創,綠能環保,924253,1138675,56745,-18.83,1528.78,8198336,508967,1510.78,本月及本年營收較去年同期營收增加，主要係因依專案進度認列收入所致。
2026-07,sii,7749,意騰-KY,半導體業,208120,162060,145880,28.42,42.67,1293148,807013,60.24,市場需求增加
2026-07,sii,7750,新代,電機機械,2869712,2649995,948207,8.29,202.65,15994373,8184697,95.42,開發客戶及穩固市場關係策略，成果持續發酵。
2026-07,sii,7760,享溫馨,觀光餐旅,84782,88937,98720,-4.67,-14.12,742313,790007,-6.04,-
2026-07,sii,7765,中華資安,數位雲端,210487,188492,192453,11.67,9.37,1392250,1171489,18.84,-
2026-07,sii,7768,頌勝科技,半導體業,181782,193445,177012,-6.03,2.69,1311353,1195808,9.66,-
2026-07,sii,7769,鴻勁,半導體業,5245898,5301564,2612117,-1.05,100.83,29764864,15409347,93.16,主要係因市場需求較去年同期成長所致。
2026-07,sii,7780,大研生醫*,食品工業,197244,241821,149342,-18.43,32.08,1277429,938995,36.04,-
2026-07,sii,7786,東方風能,綠能環保,1502904,1526239,1225226,-1.53,22.66,7569717,5585622,35.52,-
2026-07,sii,7788,松川精密,電子零組件業,986396,828269,494731,19.09,99.38,5103219,3728310,36.88,去年同期基期較低、主要客戶訂單增加，致營收成長。
2026-07,sii,7791,皇家可口,食品工業,265715,245172,274604,8.38,-3.24,1425846,1542884,-7.59,-
