report_month,market,company_id,company_name,industry,rev_month_twd_k,rev_prev_month_twd_k,rev_year_ago_month_twd_k,mom_pct,yoy_pct,rev_cum_twd_k,rev_cum_prev_year_twd_k,cum_yoy_pct,note
2026-08,otc,2235,謚源,電機機械,46590,29036,50153,60.46,-7.10,366037,378851,-3.38,-
2026-08,otc,2596,綠意,建材營造,446189,146580,32149,204.40,1287.88,1342876,886456,51.49,本公司「綠意領航1號」建案完工、陸續交屋中，故本年單月及累計營業收入淨額均較去年同期增加。
2026-08,otc,2640,大車隊,數位雲端,298693,292401,250491,2.15,19.24,2255934,2044060,10.37,-
2026-08,otc,2641,正德,航運業,194097,196763,330321,-1.35,-41.24,1568128,1569316,-0.08,-
2026-08,otc,2643,捷迅,航運業,799777,704464,741877,13.53,7.80,4915528,5436594,-9.58,-
2026-08,otc,2718,全心投控,建材營造,27289,19419,395408,40.53,-93.10,277062,2688008,-89.69,配合銷售個案交屋認列收入
2026-08,otc,2719,燦星旅,觀光餐旅,119493,120445,155073,-0.79,-22.94,1089536,1418255,-23.18,-
2026-08,otc,2724,藝舍-KY,其他,23752,34185,7248,-30.52,227.70,164155,104327,57.35,營收增加係因不動產代銷個案銷售成長所致。
2026-08,otc,2726,雅茗-KY,觀光餐旅,49619,47084,44694,5.38,11.02,370739,396469,-6.49,-
2026-08,otc,2729,瓦城,觀光餐旅,612073,506325,597481,20.89,2.44,4408114,4160341,5.96,-
2026-08,otc,2732,六角,觀光餐旅,478705,446855,415321,7.13,15.26,3579005,2762676,29.55,-
2026-08,otc,2734,易飛網,觀光餐旅,237457,216192,154552,9.84,53.64,1474078,1108849,32.94,本月營收較去年同期成長，主係因國外團體旅遊營收成長所致。
2026-08,otc,2736,富野,觀光餐旅,44339,44716,35489,-0.84,24.94,385167,335498,14.80,-
2026-08,otc,2740,華軒,觀光餐旅,4020,3436,9785,17.00,-58.92,37700,96220,-60.82,差異原因為門店數及商品銷售金額均較去年同期減少
2026-08,otc,2743,山富,觀光餐旅,492260,561704,489210,-12.36,0.62,4504797,4469182,0.80,-
2026-08,otc,2745,五福,觀光餐旅,785145,937667,711076,-16.27,10.42,6772338,5862754,15.51,-
2026-08,otc,2751,王座,觀光餐旅,203166,179589,193932,13.13,4.76,1395219,1124622,24.06,-
2026-08,otc,2752,豆府,觀光餐旅,404580,363362,371903,11.34,8.79,2958121,2680026,10.38,-
2026-08,otc,2754,亞洲藏壽司,觀光餐旅,578697,507276,540930,14.08,6.98,4075376,3832260,6.34,-
2026-08,otc,2755,揚秦,觀光餐旅,310020,311206,269071,-0.38,15.22,2328158,1961380,18.70,-
2026-08,otc,2756,聯發國際,觀光餐旅,98218,108222,119153,-9.24,-17.57,817520,731269,11.79,-
2026-08,otc,2916,滿心,居家生活,128438,113217,125489,13.44,2.35,1247301,1232200,1.23,-
2026-08,otc,2924,宏太-KY,居家生活,2160,2949,3992,-26.75,-45.89,33848,33324,1.57,因本期子公司工程收入及嬰童用品收入較去年同期減少，而子公司累計工程收入較去年同期增加所致
2026-08,otc,2926,誠品生活,文化創意業,614606,568096,601729,8.19,2.14,4689335,4499488,4.22,-
2026-08,otc,2937,集雅社,居家生活,411926,472313,393105,-12.79,4.79,3508259,3118515,12.50,-
2026-08,otc,2941,米斯特,居家生活,71233,67375,90891,5.73,-21.63,603964,638044,-5.34,-
2026-08,otc,2947,振宇五金,居家生活,209064,220460,205467,-5.17,1.75,1617736,1513287,6.90,-
2026-08,otc,2948,寶陞,居家生活,184412,199666,186954,-7.64,-1.36,1485520,1463531,1.50,-
2026-08,otc,2949,欣新網,數位雲端,619341,533608,447357,16.07,38.44,4304776,3414419,26.08,-
2026-08,otc,3064,泰偉,文化創意業,6586,6861,6183,-4.01,6.52,54754,56526,-3.13,-
2026-08,otc,3066,李洲,光電業,18481,21483,15544,-13.97,18.89,180262,174163,3.50,-
2026-08,otc,3067,全域,居家生活,3313,4736,2446,-30.05,35.45,40808,35142,16.12,-
2026-08,otc,3071,協禧,電腦及週邊設備業,194203,258660,185801,-24.92,4.52,1966573,1494578,31.58,-
2026-08,otc,3073,天方能源,綠能環保,15672,52881,22170,-70.36,-29.31,158574,56633,180.00,本年營收增加主要為認列新電廠之試運轉期收入。
2026-08,otc,3078,僑威,電子零組件業,403049,454323,795554,-11.29,-49.34,4067479,7663907,-46.93,-
2026-08,otc,3081,聯亞,通信網路業,520469,501210,185285,3.84,180.90,3147247,1374127,129.04,數據中心產品出貨量較同期增加
2026-08,otc,3083,網龍,文化創意業,32215,27795,35418,15.90,-9.04,247065,242525,1.87,-
2026-08,otc,3085,新零售,數位雲端,8236,5353,8172,53.86,0.78,48146,38454,25.20,-
2026-08,otc,3086,華義*,文化創意業,7775,8957,10606,-13.20,-26.69,86235,105814,-18.50,-
2026-08,otc,3088,艾訊,電腦及週邊設備業,945678,944420,529714,0.13,78.53,6503446,4350083,49.50,月營收較去年同期成長78.53%，主要係台灣及美洲地區專案訂單出貨增加所致。
2026-08,otc,3093,港建*,其他電子業,121580,248629,82083,-51.10,48.12,1136070,1460463,-22.21,-
2026-08,otc,3095,及成,通信網路業,52804,53089,49060,-0.54,7.63,465183,398718,16.67,-
2026-08,otc,3105,穩懋,半導體業,1937397,1892049,1484003,2.40,30.55,13676774,10282561,33.01,-
2026-08,otc,3114,好德,電子零組件業,244505,298699,235430,-18.14,3.85,2101338,2012833,4.40,-
2026-08,otc,3115,富榮綱,電子零組件業,510,339,647,50.44,-21.17,4796,2165,121.52,去年受限於發票開立額度，今年配合業務擴展需求向稅局申請發票增量致營收增加。
2026-08,otc,3118,進階,生技醫療業,56813,65528,67817,-13.30,-16.23,443551,478368,-7.28,-
2026-08,otc,3122,笙泉,半導體業,26899,22289,24871,20.68,8.15,211578,216890,-2.45,-
2026-08,otc,3128,昇銳,光電業,61165,62980,86437,-2.88,-29.24,606802,731251,-17.02,-
2026-08,otc,3131,弘塑,半導體業,681351,792895,475316,-14.07,43.35,4797154,3903162,22.90,-
2026-08,otc,3141,晶宏,半導體業,242126,215671,134686,12.27,79.77,1342979,1083628,23.93,單月營收增加係訂單需求成長所致。
2026-08,otc,3147,大綜,資訊服務業,1535454,1565626,460436,-1.93,233.48,11956758,5640993,111.96,"本月營收及累計營收較去年同期成長,主要係客服需求依舊強勁"
2026-08,otc,3152,璟德,通信網路業,155549,145418,111397,6.97,39.63,1059758,969468,9.31,-
2026-08,otc,3158,嘉實,資訊服務業,110557,106191,79307,4.11,39.40,773126,636319,21.50,-
2026-08,otc,3162,精確,電機機械,1137089,1076152,565183,5.66,101.19,6543627,4904402,33.42,訂單量增加
2026-08,otc,3163,波若威,通信網路業,205091,210064,186973,-2.37,9.69,1663101,1412648,17.73,-
2026-08,otc,3169,亞信,半導體業,87908,91252,80197,-3.66,9.62,674421,640141,5.36,-
2026-08,otc,3171,炎洲流通,居家生活,219497,218169,193443,0.61,13.47,1850723,1117487,65.61,合併營收增加主係因收購新增合併個體子公司營收所致
2026-08,otc,3176,基亞,生技醫療業,329175,96429,110683,241.37,197.40,971844,1085272,-10.45,本期增加海外營收。
2026-08,otc,3178,公準,半導體業,110092,135120,102423,-18.52,7.49,907662,854064,6.28,-
2026-08,otc,3188,鑫龍騰,建材營造,153162,221791,584675,-30.94,-73.80,2906082,1363163,113.19,完工建案陸續交屋中
2026-08,otc,3191,雲嘉南,電子零組件業,19726,17086,16738,15.45,17.85,126168,117401,7.47,-
2026-08,otc,3205,佰研,生技醫療業,35233,31430,35366,12.10,-0.38,401902,285613,40.72,-
2026-08,otc,3206,志豐,電子零組件業,311861,350691,213309,-11.07,46.20,2269546,2224781,2.01,-
2026-08,otc,3207,耀勝,電子零組件業,126732,150528,167479,-15.81,-24.33,1101122,1208838,-8.91,-
2026-08,otc,3211,順達,電腦及週邊設備業,1676806,1228732,1429009,36.47,17.34,9741351,8057644,20.90,-
2026-08,otc,3213,茂訊,電腦及週邊設備業,389527,366207,365789,6.37,6.49,2492111,2112745,17.96,"系統事業部 223,027 仟元/通路事業部 166,500 仟元"
2026-08,otc,3217,優群,電子零組件業,298689,340711,372286,-12.33,-19.77,2534741,2705162,-6.30,-
2026-08,otc,3218,大學光,生技醫療業,396323,405819,362344,-2.34,9.38,3018437,2848571,5.96,-
2026-08,otc,3219,倚強科,其他電子業,247259,243178,206521,1.68,19.73,1627331,1230964,32.20,-
2026-08,otc,3221,台嘉碩,通信網路業,226412,250686,175988,-9.68,28.65,1682565,1462754,15.03,-
2026-08,otc,3224,三顧,電子通路業,180766,199422,120839,-9.36,49.59,1207567,1013728,19.12,-
2026-08,otc,3226,龍鋒,電機機械,195422,186791,87261,4.62,123.95,1017336,1180466,-13.82,因受讓自龍鋒企業之特定營業部門併入整體營運，受惠於組織整併效應帶動整體銷售成長所致。
2026-08,otc,3227,原相,半導體業,815750,893048,740690,-8.66,10.13,6456416,6092140,5.98,-
2026-08,otc,3228,金麗科,半導體業,28785,34278,25981,-16.02,10.79,234700,208416,12.61,-
2026-08,otc,3230,錦明,光電業,42481,41635,28158,2.03,50.87,287563,270695,6.23,本月營業收入增加係因客戶需求增加所致。
2026-08,otc,3232,昱捷,電子通路業,98044,92971,65453,5.46,49.79,699912,628280,11.40,-
2026-08,otc,3234,光環,通信網路業,108640,96043,51702,13.12,110.13,583679,459804,26.94,主要受客戶訂單需求增加影響
2026-08,otc,3236,千如,電子零組件業,222684,247607,186515,-10.07,19.39,1631248,1346653,21.13,-
2026-08,otc,3252,海灣,觀光餐旅,26639,25193,43925,5.74,-39.35,307769,333293,-7.66,-
2026-08,otc,3259,鑫創,半導體業,16547,21161,25478,-21.80,-35.05,142874,149822,-4.64,-
2026-08,otc,3260,威剛,半導體業,18925261,18379079,4982863,2.97,279.81,101575864,31928435,218.14,記憶體售價上漲
2026-08,otc,3264,欣銓,半導體業,1794449,1766652,1224270,1.57,46.57,12078170,9020825,33.89,-
2026-08,otc,3265,台星科,半導體業,401868,421419,388792,-4.64,3.36,3538668,3038742,16.45,-
2026-08,otc,3268,海德威,半導體業,82587,84243,75642,-1.97,9.18,680488,642230,5.96,-
2026-08,otc,3272,東碩,電腦及週邊設備業,137785,257522,236731,-46.50,-41.80,1793285,1964687,-8.72,-
2026-08,otc,3276,宇環,電子零組件業,56822,80818,40222,-29.69,41.27,468474,342413,36.82,-
2026-08,otc,3284,太普高,其他,60032,66004,62459,-9.05,-3.89,546223,561183,-2.67,-
2026-08,otc,3285,微端,其他電子業,85703,104722,69577,-18.16,23.18,748944,429234,74.48,因醫療產品及PCB鑽孔設備銷售量增加，致使整體營收較去年同期增加。
2026-08,otc,3287,廣寰科,電腦及週邊設備業,86141,76069,81248,13.24,6.02,596445,565534,5.47,-
2026-08,otc,3288,點晶,電子零組件業,2962,5419,8367,-45.34,-64.60,47532,46839,1.48,製造延遲，延遲出貨
2026-08,otc,3289,宜特,其他電子業,370835,400151,402648,-7.33,-7.90,3037965,3153336,-3.66,-
2026-08,otc,3290,東浦,電子零組件業,370266,366177,205936,1.12,79.80,2594030,1407806,84.26,主要係併入BI-LINK 公司之營業收入。
2026-08,otc,3293,鈊象,文化創意業,2268408,2228833,1817575,1.78,24.80,17175408,14544154,18.09,-
2026-08,otc,3294,英濟,電子零組件業,362292,383530,356314,-5.54,1.68,2212258,2316250,-4.49,-
2026-08,otc,3297,杭特,光電業,25476,25485,23059,-0.04,10.48,166531,138072,20.61,-
2026-08,otc,3303,岱稜,其他電子業,282427,346240,286462,-18.43,-1.41,2382235,2051593,16.12,-
2026-08,otc,3306,鼎天,通信網路業,130220,110135,89497,18.24,45.50,785549,693677,13.24,-
2026-08,otc,3310,佳穎,電子零組件業,462355,860312,128445,-46.26,259.96,2437812,2064071,18.11,"本月認列建案""敦南""營收"
2026-08,otc,3313,斐成,建材營造,1145,631,1066,81.46,7.41,20953,5960,251.56,本年累計營收較去年同期增加，主係本年合併子公司之營收增加所致。
2026-08,otc,3317,尼克森,半導體業,165616,235344,228666,-29.63,-27.57,1835421,1775359,3.38,-
2026-08,otc,3322,建舜電,電子零組件業,210854,291708,261432,-27.72,-19.35,2116452,2015706,5.00,-
2026-08,otc,3323,加百裕,電腦及週邊設備業,281339,388693,530588,-27.62,-46.98,2843758,3429762,-17.09,-
2026-08,otc,3324,雙鴻,其他電子業,3141249,3765466,1878969,-16.58,67.18,24155518,13344596,81.01,成長動能來自AI伺服器液冷散熱系統市佔率持續攀升。
2026-08,otc,3325,旭品,電腦及週邊設備業,35424,37085,97622,-4.48,-63.71,440796,846446,-47.92,主要係電腦機殼及週邊營收減少所致
2026-08,otc,3332,幸康,電子零組件業,199378,178060,128865,11.97,54.72,1323870,1111327,19.13,配合客戶訂單交貨時程出貨
2026-08,otc,3339,泰谷,光電業,69214,67334,75920,2.79,-8.83,548820,553947,-0.93,-
2026-08,otc,3349,寶德,電腦及週邊設備業,21294,12273,42030,73.50,-49.34,224585,346781,-35.24,-
2026-08,otc,3354,律勝,電子零組件業,9070,12342,6876,-26.51,31.91,86430,66097,30.76,-
2026-08,otc,3357,臺慶科,電子零組件業,815423,875885,532722,-6.90,53.07,5604810,4238998,32.22,受AI、車用等產品需求持續提升，客戶出貨動能延續近期成長趨勢，致本月營收較去年同期成長53.07%。
2026-08,otc,3360,尚立,電子通路業,854251,999135,602038,-14.50,41.89,7104023,4392279,61.74,"本月較去年同月增加41.89％,係客戶需求增加"
2026-08,otc,3362,先進光,光電業,244259,416111,364056,-41.30,-32.91,2718539,2870589,-5.30,-
2026-08,otc,3363,上詮,通信網路業,204482,170843,180642,19.69,13.20,1186482,1326532,-10.56,-
2026-08,otc,3372,典範,半導體業,127698,126159,98153,1.22,30.10,901858,711332,26.78,-
2026-08,otc,3373,熱映,其他電子業,38634,37012,43528,4.38,-11.24,289644,266109,8.84,-
2026-08,otc,3374,精材,半導體業,908948,860894,664725,5.58,36.74,5868237,4404337,33.24,-
2026-08,otc,3379,彬台,電機機械,45542,136408,133080,-66.61,-65.78,480797,782460,-38.55,本期銷貨收入較上期減少所致
2026-08,otc,3388,崇越電,電子零組件業,624644,729945,620384,-14.43,0.69,5743087,4914068,16.87,-
2026-08,otc,3390,旭軟,電子零組件業,75472,85919,68678,-12.16,9.89,648207,507106,27.82,-
2026-08,otc,3402,漢科,其他電子業,601466,592044,452763,1.59,32.84,4137776,3409342,21.37,-
2026-08,otc,3430,奇鈦科,化學工業,180394,152253,183600,18.48,-1.75,1305206,1074199,21.51,-
2026-08,otc,3434,哲固,光電業,54804,25027,38608,118.98,41.95,336046,486011,-30.86,-
2026-08,otc,3438,類比科,半導體業,72128,71159,82719,1.36,-12.80,591510,723525,-18.25,-
2026-08,otc,3441,聯一光電,光電業,43916,51374,43540,-14.52,0.86,350530,273341,28.24,-
2026-08,otc,3444,利機,電子通路業,131273,137220,103133,-4.33,27.29,921726,827887,11.33,-
2026-08,otc,3455,由田,光電業,206308,149552,168512,37.95,22.43,858572,1073436,-20.02,-
2026-08,otc,3465,進泰電子,其他電子業,203753,144566,198980,40.94,2.40,1302448,1192698,9.20,-
2026-08,otc,3466,德晉,通信網路業,15591,12740,10413,22.38,49.73,164900,57834,185.13,AI產品本月無訂單
2026-08,otc,3467,台灣精材,半導體業,75929,68667,50685,10.58,49.81,519411,410655,26.48,-
2026-08,otc,3479,安勤,電腦及週邊設備業,961222,956538,709739,0.49,35.43,6492588,5536501,17.27,-
2026-08,otc,3483,力致,電腦及週邊設備業,626804,639108,924987,-1.93,-32.24,5506896,5976701,-7.86,-
2026-08,otc,3484,崧騰,電子零組件業,389259,415791,378949,-6.38,2.72,3086960,3139920,-1.69,-
2026-08,otc,3485,敘豐,電子零組件業,61657,57534,47461,7.17,29.91,417039,374643,11.32,配合客戶裝機
2026-08,otc,3489,森寶,建材營造,61548,86746,61704,-29.05,-0.25,661345,388914,70.05,本年累計合併營收較去年同期成長70.05%，主係本公司持股100%之子公司營造收入較去年顯著增加所致。
2026-08,otc,3490,單井,光電業,24105,30222,25458,-20.24,-5.31,175353,164757,6.43,-
2026-08,otc,3491,昇達科,通信網路業,321180,230139,166254,39.56,93.19,2473503,1426477,73.40,由於低軌衛星產業需求增長，營收較去年同期大幅提升。
2026-08,otc,3492,長盛,電子零組件業,70724,76657,59984,-7.74,17.90,579155,564832,2.54,-
2026-08,otc,3498,陽程,其他電子業,359366,429406,84349,-16.31,326.05,1861483,730579,154.80,本月/本年 可完工案件較多所致
2026-08,otc,3499,環天科,通信網路業,21793,26935,21013,-19.09,3.71,195470,227347,-14.02,-
2026-08,otc,3508,位速,其他電子業,98087,84050,58668,16.70,67.19,641964,596231,7.67,本期與去年同期的差異，主因本期加工組裝需求增加，以致本期營業收入較去年同期增加。
2026-08,otc,3511,矽瑪,電子零組件業,163374,188919,116898,-13.52,39.76,1283165,1116102,14.97,-
2026-08,otc,3512,皇龍,建材營造,11017,0,40,,27442.50,283716,762486,-62.79,本期建案完工交屋增加.
2026-08,otc,3516,亞帝歐,光電業,62566,82689,82613,-24.34,-24.27,713701,609650,17.07,-
2026-08,otc,3520,華盈,電子零組件業,126380,140954,94783,-10.34,33.34,894266,773727,15.58,-
2026-08,otc,3521,台鋼建設,建材營造,20,1,1028,1900,-98.05,11544,200460,-94.24,POS商品內外銷累計較去年同期減少，建設事業累計較去年同期減少。
2026-08,otc,3522,御嵿,觀光餐旅,58158,58452,62036,-0.50,-6.25,801008,748066,7.08,-
2026-08,otc,3523,迎輝,光電業,3579,8264,38487,-56.69,-90.70,52812,90897,-41.90,"售電:銷貨額$3,037,756;HC膜:銷貨額$417,015"
2026-08,otc,3526,凡甲,電子零組件業,417246,403504,300523,3.41,38.84,3132441,2436402,28.57,-
2026-08,otc,3527,聚積,半導體業,100126,101996,119754,-1.83,-16.39,934826,992077,-5.77,-
2026-08,otc,3529,力旺,半導體業,356928,675856,249996,-47.19,42.77,3223404,2644345,21.90,-
2026-08,otc,3531,先益,光電業,86022,69617,92078,23.56,-6.58,686234,923575,-25.70,-
2026-08,otc,3537,堡達,電子零組件業,244095,304697,228978,-19.89,6.60,2080092,1945524,6.92,-
2026-08,otc,3540,曜越,電腦及週邊設備業,398123,363837,436160,9.42,-8.72,3047227,3426901,-11.08,-
2026-08,otc,3541,西柏,其他電子業,108858,108671,90523,0.17,20.25,719410,730809,-1.56,-
2026-08,otc,3546,宇峻,文化創意業,212520,153989,109634,38.01,93.84,1298392,866321,49.87,新遊戲上市致營收大幅增加
2026-08,otc,3548,兆利,電子零組件業,645658,656476,703011,-1.65,-8.16,5368411,6655732,-19.34,-
2026-08,otc,3551,世禾,綠能環保,299675,299604,245689,0.02,21.97,2271602,1885199,20.50,-
2026-08,otc,3552,同致,其他電子業,640832,636561,654878,0.67,-2.14,5168602,5339971,-3.21,-
2026-08,otc,3555,博士旺,半導體業,46831,78823,32044,-40.59,46.15,577030,129177,346.70,本月因銷售電子產品，致本月及累計營收較去年同期增加。
2026-08,otc,3556,禾瑞亞,半導體業,91617,116697,67233,-21.49,36.27,836595,640200,30.68,-
2026-08,otc,3558,神準,通信網路業,1599436,1292316,1169144,23.77,36.80,9519346,10383716,-8.32,-
2026-08,otc,3564,其陽,通信網路業,269866,296008,182560,-8.83,47.82,1934035,1532788,26.18,-
2026-08,otc,3567,逸昌,半導體業,27508,25501,25603,7.87,7.44,186355,178860,4.19,-
2026-08,otc,3570,大塚,資訊服務業,289969,233330,167218,24.27,73.41,1955528,1703361,14.80,因8月客戶訂單增加所致
2026-08,otc,3577,泓格,電腦及週邊設備業,122206,140503,91164,-13.02,34.05,1101881,791174,39.27,-
2026-08,otc,3580,友威科,其他電子業,46361,29720,36545,55.99,26.86,265591,282548,-6.00,-
2026-08,otc,3581,博磊,半導體業,111622,179420,154468,-37.79,-27.74,1135947,913259,24.38,-
2026-08,otc,3587,閎康,其他電子業,565259,563117,479926,0.38,17.78,4196418,3566711,17.66,-
2026-08,otc,3594,磐儀,電腦及週邊設備業,263008,256954,174742,2.36,50.51,1749609,1215422,43.95,"客戶需求增加,故出貨量較去年同期成長"
2026-08,otc,3597,映興,電子零組件業,104822,97879,79190,7.09,32.37,654078,546489,19.69,-
2026-08,otc,3609,三一東林,電子零組件業,16490,28697,16505,-42.54,-0.09,225562,329874,-31.62,-
2026-08,otc,3611,鼎翰,電腦及週邊設備業,1084543,1045799,856285,3.70,26.66,8039752,7636196,5.28,-
2026-08,otc,3615,安可,光電業,43061,60179,80715,-28.45,-46.65,476058,681115,-30.11,-
2026-08,otc,3623,富晶通,光電業,40996,19405,20888,111.27,96.27,193470,201332,-3.90,主係本公司自115年8月起新增納入子公司(翊光電子股份有限公司）之合併財務報表，致營收規模成長所致
2026-08,otc,3624,光頡,電子零組件業,367119,351605,221475,4.41,65.76,2341623,1791551,30.70,主係市場需求增加
2026-08,otc,3625,西勝,電腦及週邊設備業,50505,35920,36174,40.60,39.62,308083,283051,8.84,-
2026-08,otc,3628,盈正,其他電子業,298667,375871,274912,-20.54,8.64,2423780,2085699,16.21,-
2026-08,otc,3629,地心引力,文化創意業,1443,5525,300,-73.88,381,28143,886,3076.41,主係客戶行銷及活動專案增加致營收成長。
2026-08,otc,3630,新鉅科,光電業,172335,170881,193188,0.85,-10.79,1591138,1500857,6.02,-
2026-08,otc,3631,晟楠,電子零組件業,5543,5065,1062,9.44,421.94,28539,21097,35.28,本月收入較去年同期營收增多肇因於錫价上漲50%多
2026-08,otc,3632,研勤,通信網路業,20962,26928,20628,-22.16,1.62,190635,162431,17.36,-
2026-08,otc,3646,艾恩特,電子零組件業,84335,78979,55923,6.78,50.81,546674,455395,20.04,8月營收成長率50.81%，主因為部分產品漲價生效、車用與工業用訂單增加，貢獻營收。
2026-08,otc,3663,鑫科,其他電子業,497170,516713,483181,-3.78,2.90,5109360,3715275,37.52,本月貴金屬銷售金額佔合併營收比率為56%。
2026-08,otc,3664,安瑞-KY,通信網路業,42844,31256,11603,37.07,269.25,198681,278105,-28.56,本月營收較去年同期增加主係美國及印度地區的營收增加所致。
2026-08,otc,3666,光耀,光電業,39940,29473,33008,35.51,21.00,319334,329780,-3.17,-
2026-08,otc,3672,康聯訊,通信網路業,9556,19368,9496,-50.66,0.63,137352,143776,-4.47,-
2026-08,otc,3675,德微,半導體業,300057,291073,228170,3.09,31.51,2076632,1720901,20.67,-
2026-08,otc,3680,家登,半導體業,839771,870996,560069,-3.58,49.94,5890827,4485809,31.32,-
2026-08,otc,3684,榮昌,通信網路業,108712,105671,107020,2.88,1.58,800439,759655,5.37,-
2026-08,otc,3685,元創精密,電機機械,74395,88462,83404,-15.90,-10.80,886254,697594,27.04,-
2026-08,otc,3687,歐買尬,數位雲端,166403,167898,142050,-0.89,17.14,1321625,1156569,14.27,-
2026-08,otc,3689,湧德,電子零組件業,780917,842762,481849,-7.34,62.07,5768612,4024589,43.33,本年度營收新增浙江榆陽電子股份有限公 司營收
2026-08,otc,3691,碩禾,光電業,841543,918839,478589,-8.41,75.84,6912091,3144927,119.79,主要係因太陽能導電漿產品銷量增加所致。
